paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P08569,Soil-1,SumPBDE_ngg,49.1,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g;11种PBDE同系物求和
P08569,Soil-1,SumPCB_ngg,0.291,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g;18种PCB同系物求和
P08569,Soil-2,SumPBDE_ngg,3.16,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-2,SumPCB_ngg,0.167,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-3,SumPBDE_ngg,6.71,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-3,SumPCB_ngg,0.247,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-4,SumPBDE_ngg,2.84,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-4,SumPCB_ngg,0.236,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-5,SumPBDE_ngg,0.344,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-5,SumPCB_ngg,0.0513,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-6,SumPBDE_ngg,32.5,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-6,SumPCB_ngg,0.46,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-7,SumPBDE_ngg,0.683,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-7,SumPCB_ngg,0.151,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-8,SumPBDE_ngg,7.09,ng/g,Table 1,soil,e_waste,Zhejiang,Σ11PBDE直接读取;单位ng/kg÷1000换算ng/g
P08569,Soil-8,SumPCB_ngg,0.222,ng/g,Table 1,soil,e_waste,Zhejiang,Σ18PCB直接读取;单位ng/kg÷1000换算ng/g
