paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P06574,IS1,SumHCH_ngg,0.13,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS1,SumDDT_ngg,0.24,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS1,Endosulfan_ngg,0.14,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.01)+β-endosulfan(0.01)+endosulfan sulfate(0.12) summed from Table 1"
P06574,IS2,SumHCH_ngg,0.12,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS2,SumDDT_ngg,0.09,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS2,Endosulfan_ngg,0.12,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.02)+β-endosulfan(0.02)+endosulfan sulfate(0.08) summed from Table 1"
P06574,IS3,SumHCH_ngg,0.11,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS3,SumDDT_ngg,0.09,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS3,Endosulfan_ngg,0.05,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.01)+β-endosulfan(0.01)+endosulfan sulfate(0.03) summed from Table 1"
P06574,IS4,SumHCH_ngg,0.19,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS4,SumDDT_ngg,0.14,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS4,Endosulfan_ngg,0.07,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.02)+β-endosulfan(0.01)+endosulfan sulfate(0.04) summed from Table 1"
P06574,IS5,SumHCH_ngg,0.18,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS5,SumDDT_ngg,0.16,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS5,Endosulfan_ngg,0.10,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.03)+β-endosulfan(0.01)+endosulfan sulfate(0.06) summed from Table 1"
P06574,IS6,SumHCH_ngg,0.18,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,IS6,SumDDT_ngg,0.24,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,IS6,Endosulfan_ngg,0.20,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.02)+β-endosulfan(0.06)+endosulfan sulfate(0.12) summed from Table 1"
P06574,OS1,SumHCH_ngg,0.31,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,OS1,SumDDT_ngg,0.56,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,OS1,Endosulfan_ngg,0.76,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.10)+β-endosulfan(0.16)+endosulfan sulfate(0.50) summed from Table 1"
P06574,OS2,SumHCH_ngg,0.33,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,OS2,SumDDT_ngg,0.80,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,OS2,Endosulfan_ngg,0.65,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.13)+β-endosulfan(0.12)+endosulfan sulfate(0.40) summed from Table 1"
P06574,OS3,SumHCH_ngg,0.48,ng/g,Table 1,soil,other,Guangxi,"total HCH direct from Table 1 (α+β+γ+δ-HCH verified sum)"
P06574,OS3,SumDDT_ngg,0.88,ng/g,Table 1,soil,other,Guangxi,"total DDT direct from Table 1 (p,p'-DDD+p,p'-DDE+o,p'-DDT+p,p'-DDT verified sum)"
P06574,OS3,Endosulfan_ngg,0.72,ng/g,Table 1,soil,other,Guangxi,"α-endosulfan(0.22)+β-endosulfan(0.10)+endosulfan sulfate(0.40) summed from Table 1"
