DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签_生产,标签_生态,标签,id_DOI,id_Source,split_source,is_synthetic
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,509.054152449123,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,457.5454265359351,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,773.1519205252386,,,,,,,,,,,1,1,1,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,333.7100821127668,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,291.8917312509883,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,327.9485292385913,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,833.8417679886195,,,,,,,,,,,1,1,1,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,455.8427446019551,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,440.2033805849206,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,832.6896016543303,,,,,,,,,,,1,1,1,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,405.7154926221991,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,307.3073925622917,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,306.37685908078635,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,192.86031409700033,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,997.5765938261112,,,,,,,,,,,1,1,1,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,351.4882808136385,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1111/ejss.12915,SI_sheet:Sheet6,,,,PAH,,,,,310.70020198862454,,,,,,,,,,,0,0,0,10.1111/ejss.12915,SI_sheet:Sheet6,real_model_ready,False
10.1007/s10653-023-01673-x,SI_table:1,,,,PAH,,,,0.0,,,,,,,,,,,,0,0,0,10.1007/s10653-023-01673-x,SI_table:1,real_model_ready,False
10.1016/j.chemosphere.2018.06.177,SI_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.chemosphere.2018.06.177,SI_table:8,real_model_ready,False
10.1016/j.chemosphere.2018.06.177,SI_table:8,,,,PAH,,,,,1.0,,,,,,,,,,,0,0,0,10.1016/j.chemosphere.2018.06.177,SI_table:8,real_model_ready,False
10.1016/j.chemosphere.2018.06.177,SI_table:8,,,,PAH,,,1,,0.27,,,,,,,,,,,0,0,0,10.1016/j.chemosphere.2018.06.177,SI_table:8,real_model_ready,False
10.1016/j.chemosphere.2018.06.177,SI_table:8,,,,PAH,,,0.32,,0.12,,,,,,,,,,,0,0,0,10.1016/j.chemosphere.2018.06.177,SI_table:8,real_model_ready,False
10.1016/j.chemosphere.2018.06.177,SI_table:8,,,,PAH,,,.432*,,,,,,,,,,,,,0,0,0,10.1016/j.chemosphere.2018.06.177,SI_table:8,real_model_ready,False
10.1016/j.gexplo.2014.11.002,"Risk assessment and influence factors of organochlorine pesticides (OCPs) in agricultural soils of the hill region: A case study from Ningde, southeast China",26.18,118.32,福建,OP,,,,,,3.66,0.51,,0.45,,,,,,,0,0,0,10.1016/j.gexplo.2014.11.002,"Risk assessment and influence factors of organochlorine pesticides (OCPs) in agricultural soils of the hill region: A case study from Ningde, southeast China",real_model_ready,False
10.1016/j.gexplo.2014.11.002,"Risk assessment and influence factors of organochlorine pesticides (OCPs) in agricultural soils of the hill region: A case study from Ningde, southeast China",27.4,120.44,福建,OP,,,,,,658.42,241.3,,151.21,,,,,,,0,0,0,10.1016/j.gexplo.2014.11.002,"Risk assessment and influence factors of organochlorine pesticides (OCPs) in agricultural soils of the hill region: A case study from Ningde, southeast China",real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
10.1016/j.scitotenv.2013.08.090,SI1_table:8,,,,PAH,,,,,,,,,,,,,,,,0,0,0,10.1016/j.scitotenv.2013.08.090,SI1_table:8,real_model_ready,False
