paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P00671,L1,SumPCB_ngg,0.019,ng/g,SI Table S3,sediment,lake,Jiangsu,"East Taihu Lake 苏州附近；直接读取∑22PCBs"
P00671,L1,SumPBDE_ngg,0.63,ng/g,SI Table S3,sediment,lake,Jiangsu,"East Taihu Lake 苏州附近；直接读取∑24PBDEs"
P00671,L2,SumPCB_ngg,0.11,ng/g,SI Table S3,sediment,lake,Zhejiang,"Xiaomeikou 湖州附近；直接读取∑22PCBs"
P00671,L2,SumPBDE_ngg,6.8,ng/g,SI Table S3,sediment,lake,Zhejiang,"Xiaomeikou 湖州附近；直接读取∑24PBDEs"
P00671,L3,SumPCB_ngg,0.43,ng/g,SI Table S3,sediment,lake,Jiangsu,"Dapukou 宜兴(无锡)；直接读取∑22PCBs"
P00671,L3,SumPBDE_ngg,9.6,ng/g,SI Table S3,sediment,lake,Jiangsu,"Dapukou 宜兴(无锡)；直接读取∑24PBDEs"
P00671,L4,SumPCB_ngg,0.82,ng/g,SI Table S3,sediment,lake,Jiangsu,"Zhushan Lake 常州附近；最高污染点；直接读取∑22PCBs"
P00671,L4,SumPBDE_ngg,67,ng/g,SI Table S3,sediment,lake,Jiangsu,"Zhushan Lake 常州附近；最高污染点；直接读取∑24PBDEs"
P00671,L5,SumPCB_ngg,0.25,ng/g,SI Table S3,sediment,lake,Jiangsu,"Meiliang Bay 无锡；直接读取∑22PCBs"
P00671,L5,SumPBDE_ngg,6.5,ng/g,SI Table S3,sediment,lake,Jiangsu,"Meiliang Bay 无锡；直接读取∑24PBDEs"
P00671,L6,SumPCB_ngg,0.15,ng/g,SI Table S3,sediment,lake,Jiangsu,"Gong Lake 无锡；直接读取∑22PCBs"
P00671,L6,SumPBDE_ngg,6.3,ng/g,SI Table S3,sediment,lake,Jiangsu,"Gong Lake 无锡；直接读取∑24PBDEs"
P00671,L7,SumPCB_ngg,0.018,ng/g,SI Table S3,sediment,lake,Shanghai,"Dianshan Lake；直接读取∑22PCBs"
P00671,L7,SumPBDE_ngg,7.7,ng/g,SI Table S3,sediment,lake,Shanghai,"Dianshan Lake；直接读取∑24PBDEs"
