paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P03118,S1,As_mgkg,18.03,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Cd_mgkg,3.94,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Cr_mgkg,95.32,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Cu_mgkg,309.77,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Ni_mgkg,35.81,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Pb_mgkg,215.8,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Zn_mgkg,2822.58,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(杭州污水处理厂脱水污泥)"
P03118,S1,Sum_PAH_ngg,15772.0,ng/g,Table 3,sediment,urban,Zhejiang,"表3 Sum_PAHs(15单体之和, 缺AcPy) mg/kg x1000=ng/g"
P03118,S1,BaP_ngg,123.0,ng/g,Table 3,sediment,urban,Zhejiang,表3 BaP单体 mg/kg x1000=ng/g
P03118,S2,As_mgkg,61.77,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Cd_mgkg,39.91,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Cr_mgkg,175.06,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Cu_mgkg,2867.4,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Ni_mgkg,352.83,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Pb_mgkg,370.04,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Zn_mgkg,1618.94,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(义乌污水处理厂脱水污泥)"
P03118,S2,Sum_PAH_ngg,3209.0,ng/g,Table 3,sediment,urban,Zhejiang,"表3 Sum_PAHs(15单体之和, 缺AcPy) mg/kg x1000=ng/g"
P03118,S2,BaP_ngg,10.0,ng/g,Table 3,sediment,urban,Zhejiang,表3 BaP单体 mg/kg x1000=ng/g
P03118,S3,As_mgkg,29.03,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Cd_mgkg,5.38,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Cr_mgkg,47.41,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Cu_mgkg,361.23,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Ni_mgkg,29.9,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Pb_mgkg,83.22,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Zn_mgkg,1484.52,mg/kg,Table 2,sediment,urban,Zhejiang,"表2直接读取, 污泥(宁波污水处理厂脱水污泥)"
P03118,S3,Sum_PAH_ngg,20253.0,ng/g,Table 3,sediment,urban,Zhejiang,"表3 Sum_PAHs(15单体之和, 缺AcPy) mg/kg x1000=ng/g"
P03118,S3,BaP_ngg,126.0,ng/g,Table 3,sediment,urban,Zhejiang,表3 BaP单体 mg/kg x1000=ng/g
P03118,S4,As_mgkg,24.83,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Cd_mgkg,8.98,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Cr_mgkg,242.38,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Cu_mgkg,439.73,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Ni_mgkg,132.09,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Pb_mgkg,98.44,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Zn_mgkg,1150.26,mg/kg,Table 2,sediment,urban,Jiangsu,"表2直接读取, 污泥(无锡污水处理厂脱水污泥)"
P03118,S4,Sum_PAH_ngg,15729.0,ng/g,Table 3,sediment,urban,Jiangsu,"表3 Sum_PAHs(15单体之和, 缺AcPy) mg/kg x1000=ng/g"
P03118,S4,BaP_ngg,425.0,ng/g,Table 3,sediment,urban,Jiangsu,表3 BaP单体 mg/kg x1000=ng/g
P03118,S5,As_mgkg,30.35,mg/kg,Table 2,sediment,industrial,Zhejiang,"表2直接读取, 污泥(湖州印染污水处理厂脱水污泥)"
P03118,S5,Cd_mgkg,3.4,mg/kg,Table 2,sediment,industrial,Zhejiang,"表2直接读取, 污泥(湖州印染污水处理厂脱水污泥)"
P03118,S5,Cr_mgkg,59.86,mg/kg,Table 2,sediment,industrial,Zhejiang,"表2直接读取, 污泥(湖州印染污水处理厂脱水污泥)"
P03118,S5,Cu_mgkg,71.33,mg/kg,Table 2,sediment,industrial,Zhejiang,"表2直接读取, 污泥(湖州印染污水处理厂脱水污泥)"
