paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P01993,Farmland,Pb_mgkg,22.7,mg/kg,Table 1,soil,e_waste,Guangdong,采样点Farmland表1直接读取 n=3重复均值
P01993,Farmland,Zn_mgkg,893,mg/kg,Table 1,soil,e_waste,Guangdong,采样点Farmland表1直接读取 n=3重复均值
P01993,Farmland,Cu_mgkg,562,mg/kg,Table 1,soil,e_waste,Guangdong,采样点Farmland表1直接读取 n=3重复均值
P01993,Farmland,Cd_mgkg,4.62,mg/kg,Table 1,soil,e_waste,Guangdong,采样点Farmland表1直接读取 n=3重复均值
P01993,Farmland,SumPCB_ngg,391,ng/g,Table 1,soil,e_waste,Guangdong,Total PCBs列 ug/kg=ng/g 数值不变
P01993,Farmland,SumPBDE_ngg,2205,ng/g,Table 1,soil,e_waste,Guangdong,Total PBDEs列 ug/kg=ng/g 数值不变
P01993,Farmland_CK,Pb_mgkg,7.67,mg/kg,Table 1,soil,e_waste,Guangdong,对照点Farmland_CK表1直接读取 上游未受电子废物影响
P01993,Farmland_CK,Zn_mgkg,119,mg/kg,Table 1,soil,e_waste,Guangdong,对照点Farmland_CK表1直接读取
P01993,Farmland_CK,Cu_mgkg,58.9,mg/kg,Table 1,soil,e_waste,Guangdong,对照点Farmland_CK表1直接读取
P01993,Farmland_CK,Cd_mgkg,0.48,mg/kg,Table 1,soil,e_waste,Guangdong,对照点Farmland_CK表1直接读取
P01993,Farmland_CK,SumPCB_ngg,6.61,ng/g,Table 1,soil,e_waste,Guangdong,对照点Total PCBs ug/kg=ng/g
P01993,Farmland_CK,SumPBDE_ngg,8.46,ng/g,Table 1,soil,e_waste,Guangdong,对照点Total PBDEs ug/kg=ng/g
P01993,Mudflat,Pb_mgkg,15.9,mg/kg,Table 1,sediment,e_waste,Guangdong,河滩沉积物Mudflat近Lianjiang河 论文按soil处理 辛特助标sediment
P01993,Mudflat,Zn_mgkg,238,mg/kg,Table 1,sediment,e_waste,Guangdong,河滩沉积物Mudflat近Lianjiang河
P01993,Mudflat,Cu_mgkg,146,mg/kg,Table 1,sediment,e_waste,Guangdong,河滩沉积物Mudflat近Lianjiang河
P01993,Mudflat,Cd_mgkg,0.90,mg/kg,Table 1,sediment,e_waste,Guangdong,河滩沉积物Mudflat近Lianjiang河
P01993,Mudflat,SumPCB_ngg,23.9,ng/g,Table 1,sediment,e_waste,Guangdong,河滩沉积物Total PCBs ug/kg=ng/g
P01993,Mudflat,SumPBDE_ngg,98.6,ng/g,Table 1,sediment,e_waste,Guangdong,河滩沉积物Total PBDEs ug/kg=ng/g
P01993,Mudflat_CK,Pb_mgkg,7.98,mg/kg,Table 1,sediment,e_waste,Guangdong,对照点Mudflat_CK河滩沉积 PBDEs为ND未输出
P01993,Mudflat_CK,Zn_mgkg,141,mg/kg,Table 1,sediment,e_waste,Guangdong,对照点Mudflat_CK河滩沉积
P01993,Mudflat_CK,Cu_mgkg,15.3,mg/kg,Table 1,sediment,e_waste,Guangdong,对照点Mudflat_CK河滩沉积
P01993,Mudflat_CK,Cd_mgkg,0.49,mg/kg,Table 1,sediment,e_waste,Guangdong,对照点Mudflat_CK河滩沉积
P01993,Mudflat_CK,SumPCB_ngg,1.26,ng/g,Table 1,sediment,e_waste,Guangdong,对照点Total PCBs ug/kg=ng/g PBDEs列ND跳过
