paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P01301,C1,Sum_PAH_ngg,308,ng/g,Table 1,soil,e_waste,Guangdong,论文15种PAHs总和; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C1,SumPCB_ngg,23,ng/g,Table 1,soil,e_waste,Guangdong,论文32种PCBs总和; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C1,SumPBDE_ngg,85,ng/g,Table 1,soil,e_waste,Guangdong,论文8种PBDEs总和; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C1,Cu_mgkg,156,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C1,Pb_mgkg,81,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C1,Zn_mgkg,117,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.93333,113.48333
P01301,C2,Sum_PAH_ngg,469,ng/g,Table 1,soil,e_waste,Guangdong,论文15种PAHs总和; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C2,SumPCB_ngg,101,ng/g,Table 1,soil,e_waste,Guangdong,论文32种PCBs总和; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C2,SumPBDE_ngg,708,ng/g,Table 1,soil,e_waste,Guangdong,论文8种PBDEs总和; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C2,Cu_mgkg,178,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C2,Pb_mgkg,52,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C2,Zn_mgkg,104,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3),23.55,113.66667
P01301,C3,Sum_PAH_ngg,307,ng/g,Table 1,soil,e_waste,Guangdong,论文15种PAHs总和; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C3,SumPCB_ngg,38,ng/g,Table 1,soil,e_waste,Guangdong,论文32种PCBs总和; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C3,SumPBDE_ngg,1080,ng/g,Table 1,soil,e_waste,Guangdong,论文8种PBDEs总和; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C3,Cu_mgkg,187,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C3,Pb_mgkg,165,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C3,Zn_mgkg,503,mg/kg,Table 1,soil,e_waste,Guangdong,Table 1直接读取; 采样点3次重复均值(n=3); 贵屿,23.31667,116.33333
P01301,C4,Sum_PAH_ngg,680,ng/g,Table 1,soil,e_waste,Zhejiang,论文15种PAHs总和; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C4,SumPCB_ngg,310,ng/g,Table 1,soil,e_waste,Zhejiang,论文32种PCBs总和; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C4,SumPBDE_ngg,225,ng/g,Table 1,soil,e_waste,Zhejiang,论文8种PBDEs总和; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C4,Cu_mgkg,371,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C4,Pb_mgkg,482,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C4,Zn_mgkg,2110,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州峰江,28.53333,121.38333
P01301,C5,Sum_PAH_ngg,1010,ng/g,Table 1,soil,e_waste,Zhejiang,论文15种PAHs总和; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
P01301,C5,SumPCB_ngg,30,ng/g,Table 1,soil,e_waste,Zhejiang,论文32种PCBs总和; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
P01301,C5,SumPBDE_ngg,13,ng/g,Table 1,soil,e_waste,Zhejiang,论文8种PBDEs总和; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
P01301,C5,Cu_mgkg,151,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
P01301,C5,Pb_mgkg,122,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
P01301,C5,Zn_mgkg,562,mg/kg,Table 1,soil,e_waste,Zhejiang,Table 1直接读取; 采样点3次重复均值(n=3); 台州新桥,28.53333,121.41667
