paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02414,1,Cr_mgkg,18.396,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000
P02414,1,Cu_mgkg,24.705,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000
P02414,1,As_mgkg,7.3358,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000
P02414,1,Cd_mgkg,0.1178,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000
P02414,1,Hg_mgkg,0.5492,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000;Hg值位于表头行间解析得到
P02414,1,Pb_mgkg,26.962,mg/kg,Table 3,soil,agricultural,Guangdong,Table3直接读取μg/kg÷1000
P02414,1,Sum_PAH_ngg,655.4,ng/g,Table 1,soil,agricultural,Guangdong,ΣPAHs行直接读取
P02414,1,BaP_ngg,80.8,ng/g,Table 1,soil,agricultural,Guangdong,Benzo(a)Pyrene行直接读取
P02414,2,Cr_mgkg,18.443,mg/kg,Table 3,soil,agricultural,Guangdong,Cr值来自第二数据行td首值;样品2非菜地土壤
P02414,2,Cu_mgkg,10.026,mg/kg,Table 3,soil,agricultural,Guangdong,样品1&2合并在同一行Cu列第二值
P02414,2,As_mgkg,9.3405,mg/kg,Table 3,soil,agricultural,Guangdong,样品1&2合并在同一行As列第二值
P02414,2,Cd_mgkg,0.8473,mg/kg,Table 3,soil,agricultural,Guangdong,样品1&2合并在同一行Cd列第二值;正文确认样品2 Cd是样品1的7倍
P02414,2,Hg_mgkg,0.2503,mg/kg,Table 3,soil,agricultural,Guangdong,样品1&2合并在同一行Hg列值
P02414,2,Pb_mgkg,15.812,mg/kg,Table 3,soil,agricultural,Guangdong,样品1&2合并在同一行Pb列第二值
P02414,2,Sum_PAH_ngg,325.2,ng/g,Table 1,soil,agricultural,Guangdong,ΣPAHs行直接读取
P02414,2,BaP_ngg,20.8,ng/g,Table 1,soil,agricultural,Guangdong,Benzo(a)Pyrene行直接读取
