paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P04017,P1,Zn_mgkg,95.44,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P1,Cu_mgkg,37.17,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P1,Pb_mgkg,87.22,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P1,Cd_mgkg,1.83,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P1,Cr_mgkg,60.17,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P1,Ni_mgkg,30.77,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P1距e-waste作坊5m，水稻土0-15cm"
P04017,P2,Zn_mgkg,126.53,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P2,Cu_mgkg,81.14,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P2,Pb_mgkg,92.16,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P2,Cd_mgkg,2.08,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P2,Cr_mgkg,68.17,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P2,Ni_mgkg,32.70,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P2距e-waste作坊10m，水稻土0-15cm"
P04017,P3,Zn_mgkg,134.50,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P3,Cu_mgkg,78.26,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P3,Pb_mgkg,107.10,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P3,Cd_mgkg,2.56,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P3,Cr_mgkg,74.18,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P3,Ni_mgkg,35.58,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P3距e-waste作坊15m，水稻土0-15cm"
P04017,P4,Zn_mgkg,129.00,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P4,Cu_mgkg,71.36,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P4,Pb_mgkg,99.54,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P4,Cd_mgkg,2.57,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P4,Cr_mgkg,69.04,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P4,Ni_mgkg,35.37,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P4距e-waste作坊20m，水稻土0-15cm"
P04017,P5,Zn_mgkg,131.34,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P5,Cu_mgkg,68.59,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P5,Pb_mgkg,92.22,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P5,Cd_mgkg,1.71,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P5,Cr_mgkg,71.11,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P5,Ni_mgkg,34.89,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P5距e-waste作坊25m，水稻土0-15cm"
P04017,P6,Zn_mgkg,142.00,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P6距e-waste作坊30m，水稻土0-15cm"
P04017,P6,Cu_mgkg,78.94,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P6距e-waste作坊30m，水稻土0-15cm"
P04017,P6,Pb_mgkg,103.98,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P6距e-waste作坊30m，水稻土0-15cm"
P04017,P6,Cd_mgkg,2.23,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P6距e-waste作坊30m，水稻土0-15cm"
P04017,P6,Cr_mgkg,73.53,mg/kg,Table 1,soil,e_waste,Zhejiang,"Table 1直接读取，P6距e-waste作坊30m，水稻土0-15cm"
