paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02317,S1,Cd_mgkg,0.24,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT100m农田"
P02317,S1,Cr_mgkg,140,mg/kg,Table 1,soil,mining,未指明(South China),"Table1 Cr列(×10³)→0.14×1000=140 正文site1验证 Mean±SD(n=10) 距UMT100m"
P02317,S1,Cu_mgkg,7.09,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT100m农田"
P02317,S1,Zn_mgkg,18.8,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT100m农田"
P02317,S1,Pb_mgkg,50.7,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT100m农田"
P02317,S1,SumHCH_ngg,16.4,ng/g,Table 1,soil,mining,未指明(South China),"Table1 HCH(×10⁻³)mg/kg→0.0164mg/kg=16.4ng/g 正文HCH=0.016验证 论文HCH为GC总量按SumHCH处理 距UMT100m"
P02317,S1,SumDDT_ngg,97.5,ng/g,Table 1,soil,mining,未指明(South China),"Table1 DDT(×10⁻³)mg/kg→0.0975mg/kg=97.5ng/g 正文DDT=0.098验证 论文DDT为GC总量按SumDDT处理 距UMT100m"
P02317,S2,Cd_mgkg,0.23,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT500m农田"
P02317,S2,Cr_mgkg,120,mg/kg,Table 1,soil,mining,未指明(South China),"Table1 Cr列(×10³)→0.12×1000=120 Mean±SD(n=10) 距UMT500m"
P02317,S2,Cu_mgkg,6.12,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT500m农田"
P02317,S2,Zn_mgkg,17.4,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT500m农田"
P02317,S2,Pb_mgkg,51.4,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT500m农田"
P02317,S2,SumHCH_ngg,17.4,ng/g,Table 1,soil,mining,未指明(South China),"Table1 HCH(×10⁻³)mg/kg→0.0174mg/kg=17.4ng/g 论文HCH为GC总量按SumHCH处理 距UMT500m"
P02317,S2,SumDDT_ngg,98.1,ng/g,Table 1,soil,mining,未指明(South China),"Table1 DDT(×10⁻³)mg/kg→0.0981mg/kg=98.1ng/g 论文DDT为GC总量按SumDDT处理 距UMT500m"
P02317,S3,Cd_mgkg,0.25,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT900m农田"
P02317,S3,Cr_mgkg,80,mg/kg,Table 1,soil,mining,未指明(South China),"Table1 Cr列(×10³)→0.08×1000=80 Mean±SD(n=10) 距UMT900m"
P02317,S3,Cu_mgkg,5.57,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT900m农田"
P02317,S3,Zn_mgkg,17.1,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT900m农田"
P02317,S3,Pb_mgkg,48.9,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT900m农田"
P02317,S3,SumHCH_ngg,16.4,ng/g,Table 1,soil,mining,未指明(South China),"Table1 HCH(×10⁻³)mg/kg→0.0164mg/kg=16.4ng/g 论文HCH为GC总量按SumHCH处理 距UMT900m"
P02317,S3,SumDDT_ngg,91.8,ng/g,Table 1,soil,mining,未指明(South China),"Table1 DDT(×10⁻³)mg/kg→0.0918mg/kg=91.8ng/g 论文DDT为GC总量按SumDDT处理 距UMT900m"
P02317,S4,Cd_mgkg,0.22,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1300m农田"
P02317,S4,Cr_mgkg,60,mg/kg,Table 1,soil,mining,未指明(South China),"Table1 Cr列(×10³)→0.06×1000=60 Mean±SD(n=10) 距UMT1300m"
P02317,S4,Cu_mgkg,4.58,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1300m农田"
P02317,S4,Zn_mgkg,16.3,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1300m农田"
P02317,S4,Pb_mgkg,48.8,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1300m农田"
P02317,S4,SumHCH_ngg,16.6,ng/g,Table 1,soil,mining,未指明(South China),"Table1 HCH(×10⁻³)mg/kg→0.0166mg/kg=16.6ng/g 论文HCH为GC总量按SumHCH处理 距UMT1300m"
P02317,S4,SumDDT_ngg,98.6,ng/g,Table 1,soil,mining,未指明(South China),"Table1 DDT(×10⁻³)mg/kg→0.0986mg/kg=98.6ng/g 论文DDT为GC总量按SumDDT处理 距UMT1300m"
P02317,S5,Cd_mgkg,0.22,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1700m农田"
P02317,S5,Cr_mgkg,60,mg/kg,Table 1,soil,mining,未指明(South China),"Table1 Cr列(×10³)→0.06×1000=60 Mean±SD(n=10) 距UMT1700m"
P02317,S5,Cu_mgkg,4.14,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1700m农田"
P02317,S5,Zn_mgkg,14.0,mg/kg,Table 1,soil,mining,未指明(South China),"Table1直接读取 Mean±SD(n=10) 距UMT1700m农田"
