paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P05764,S1,Sum_PAH_ngg,18566.75,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 上游沈抚灌渠底泥"
P05764,S1,BaP_ngg,1360.01,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 上游沈抚灌渠底泥"
P05764,S2,Sum_PAH_ngg,9787.3,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 上游稻田"
P05764,S2,BaP_ngg,865.6,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 上游稻田"
P05764,S3,Sum_PAH_ngg,5295.11,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 上游玉米田"
P05764,S3,BaP_ngg,485.57,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 上游玉米田"
P05764,G1,Sum_PAH_ngg,14221.08,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 中游沈抚灌渠底泥"
P05764,G1,BaP_ngg,922.97,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 中游沈抚灌渠底泥"
P05764,G2,Sum_PAH_ngg,6740.81,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 中游稻田"
P05764,G2,BaP_ngg,611.28,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 中游稻田"
P05764,G3,Sum_PAH_ngg,4525.69,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 中游玉米田"
P05764,G3,BaP_ngg,461.53,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 中游玉米田"
P05764,X1,Sum_PAH_ngg,10369.96,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 下游沈抚灌渠底泥"
P05764,X1,BaP_ngg,563.66,ng/g,Table 1,sediment,petrochemical,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 下游沈抚灌渠底泥"
P05764,X2,Sum_PAH_ngg,3911.78,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 下游稻田"
P05764,X2,BaP_ngg,406.08,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 下游稻田"
P05764,X3,Sum_PAH_ngg,2183.57,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 total PAHs行; 13种PAH之和(缺Nap/Acy/Ace,非完整16 EPA); 均值±SD(三重复分析); 5芯混合复合样; 下游玉米田"
P05764,X3,BaP_ngg,170.17,ng/g,Table 1,soil,agricultural,Liaoning,"直接读取Table 1 Bap行; 均值±SD(三重复分析); 5芯混合复合样; 下游玉米田"
