paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P00623,GL-1,DBP_ngg,456,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.1 DnBP列直接读取; ug/kg=ng/g值不变; 南京郊区塑料大棚设施菜地田间调查非盆栽实验"
P00623,GL-1,DEHP_ngg,1213,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.1 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-1,DEP_ngg,679,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.1 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-1,SumPAE_ngg,2471,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.1 PAEs列(6种PAE总和DMP+DEP+DnBP+BBP+DEHP+DnOP)直接读取"
P00623,GL-2,DBP_ngg,514,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.2 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-2,DEHP_ngg,954,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.2 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-2,DEP_ngg,532,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.2 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-2,SumPAE_ngg,2105,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.2 PAEs列(6种PAE总和)直接读取"
P00623,GL-3,DBP_ngg,496,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.3 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-3,DEHP_ngg,864,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.3 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-3,DEP_ngg,521,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.3 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-3,SumPAE_ngg,1992,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.3 PAEs列(6种PAE总和)直接读取"
P00623,GL-4,DBP_ngg,486,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.4 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-4,DEHP_ngg,570,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.4 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-4,DEP_ngg,514,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.4 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-4,SumPAE_ngg,1679,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.4 PAEs列(6种PAE总和)直接读取"
P00623,GL-5,DBP_ngg,420,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.5 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-5,DEHP_ngg,871,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.5 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-5,DEP_ngg,546,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.5 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-5,SumPAE_ngg,1985,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.5 PAEs列(6种PAE总和)直接读取"
P00623,GL-6,DBP_ngg,399,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.6 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-6,DEHP_ngg,1353,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.6 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-6,DEP_ngg,679,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.6 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-6,SumPAE_ngg,2554,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.6 PAEs列(6种PAE总和)直接读取"
P00623,GL-7,DBP_ngg,329,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.7 DnBP列直接读取; ug/kg=ng/g值不变"
P00623,GL-7,DEHP_ngg,1302,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.7 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-7,DEP_ngg,631,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.7 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-7,SumPAE_ngg,2385,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.7 PAEs列(6种PAE总和)直接读取"
P00623,GL-8,DBP_ngg,334,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.8 DnBP列直接读取; ug/kg=ng/g值不变; BBP未检出"
P00623,GL-8,DEHP_ngg,1026,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.8 DEHP列直接读取; ug/kg=ng/g值不变"
P00623,GL-8,DEP_ngg,667,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.8 DEP列直接读取; ug/kg=ng/g值不变"
P00623,GL-8,SumPAE_ngg,2158,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.8 PAEs列(6种PAE总和)直接读取"
P00623,GL-9,DBP_ngg,414,ng/g,Table 4,soil,agricultural,Jiangsu,"Table 4 GL土壤样品No.9 DnBP列直接读取; ug/kg=ng/g值不变"
