paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P05791,A006(0-20),Sum_PAH_ngg,76,ng/g,Table 1,soil,agricultural,Guangdong,"Table1直接读取ΣPAHs列 16 EPA PAH sum"
P05791,A006(0-20),BaP_ngg,3,ng/g,Table 1,soil,agricultural,Guangdong,Table1 BaP列直接读取
P05791,A006(0-20),SumHCH_ngg,0.19,ng/g,Table 3,soil,agricultural,Guangdong,"Table3 HCHs列 α+β+δ+γ-HCH sum"
P05791,A006(0-20),SumDDT_ngg,23.86,ng/g,Table 3,soil,agricultural,Guangdong,"Table3 DDTs列 p,p'-DDE+DDD+DDT sum"
P05791,A007(0-20),Sum_PAH_ngg,416,ng/g,Table 1,soil,agricultural,Guangdong,Table1直接读取
P05791,A007(0-20),BaP_ngg,21,ng/g,Table 1,soil,agricultural,Guangdong,Table1 BaP列
P05791,A007(0-20),SumHCH_ngg,4.54,ng/g,Table 3,soil,agricultural,Guangdong,Table3 HCHs列
P05791,A007(0-20),SumDDT_ngg,112.64,ng/g,Table 3,soil,agricultural,Guangdong,Table3 DDTs列
P05791,A007(20-40),Sum_PAH_ngg,457,ng/g,Table 1,soil,agricultural,Guangdong,Table1直接读取
P05791,A007(20-40),BaP_ngg,22,ng/g,Table 1,soil,agricultural,Guangdong,Table1 BaP列
P05791,A007(20-40),SumHCH_ngg,11.10,ng/g,Table 3,soil,agricultural,Guangdong,Table3 HCHs列
P05791,A007(20-40),SumDDT_ngg,152.33,ng/g,Table 3,soil,agricultural,Guangdong,Table3 DDTs列
P05791,A007(40-60),Sum_PAH_ngg,152,ng/g,Table 1,soil,agricultural,Guangdong,Table1直接读取
P05791,A007(40-60),BaP_ngg,6,ng/g,Table 1,soil,agricultural,Guangdong,Table1 BaP列
P05791,A013(0-20),Sum_PAH_ngg,72,ng/g,Table 1,soil,agricultural,Guangdong,Table1直接读取
P05791,A013(0-20),BaP_ngg,2,ng/g,Table 1,soil,agricultural,Guangdong,Table1 BaP列
P05791,A013(0-20),SumHCH_ngg,3.92,ng/g,Table 3,soil,agricultural,Guangdong,Table3 HCHs列
P05791,A013(0-20),SumDDT_ngg,25.47,ng/g,Table 3,soil,agricultural,Guangdong,Table3 DDTs列
