paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P06654,S2,Cu_mgkg,37.0,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;猪粪改良农田土壤
P06654,S2,Zn_mgkg,75.9,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;猪粪改良农田土壤
P06654,S2,As_mgkg,30.2,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;猪粪改良农田土壤
P06654,S2,Cr_mgkg,59.2,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;猪粪改良农田土壤
P06654,S2,Pb_mgkg,40.0,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;猪粪改良农田土壤
P06654,S2,Hg_mgkg,0.1887,mg/kg,Table 1,soil,agricultural,Shanghai,"表1μg/kg转mg/kg,原值188.7μg/kg;猪粪改良农田土壤"
P06654,S2,SDZ_ngg,1930,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值1.93mg/kg;猪粪改良农田土壤"
P06654,S2,SMZ_ngg,1320,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值1.32mg/kg;猪粪改良农田土壤"
P06654,S2,OTC_ngg,4240,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值4.24mg/kg;猪粪改良农田土壤"
P06654,S3,Cu_mgkg,32.3,mg/kg,Table 1,sediment,agricultural,Shanghai,表1直接读取;猪场附近河流沉积物
P06654,S3,Zn_mgkg,83.8,mg/kg,Table 1,sediment,agricultural,Shanghai,表1直接读取;猪场附近河流沉积物
P06654,S3,As_mgkg,27.7,mg/kg,Table 1,sediment,agricultural,Shanghai,表1直接读取;猪场附近河流沉积物
P06654,S3,Cr_mgkg,53.5,mg/kg,Table 1,sediment,agricultural,Shanghai,表1直接读取;猪场附近河流沉积物
P06654,S3,Pb_mgkg,44.6,mg/kg,Table 1,sediment,agricultural,Shanghai,表1直接读取;猪场附近河流沉积物
P06654,S3,Hg_mgkg,0.1217,mg/kg,Table 1,sediment,agricultural,Shanghai,"表1μg/kg转mg/kg,原值121.7μg/kg;猪场附近河流沉积物"
P06654,S3,SDZ_ngg,2080,ng/g,Table 1,sediment,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值2.08mg/kg;猪场附近河流沉积物"
P06654,S3,SMZ_ngg,2060,ng/g,Table 1,sediment,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值2.06mg/kg;猪场附近河流沉积物"
P06654,S3,OTC_ngg,5280,ng/g,Table 1,sediment,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值5.28mg/kg;猪场附近河流沉积物"
P06654,C2,Cu_mgkg,39.0,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;牛粪改良农田土壤
P06654,C2,Zn_mgkg,262.5,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;牛粪改良农田土壤
P06654,C2,As_mgkg,617.2,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;As极高(617.2)可能受农药或饲料添加影响;牛粪改良农田土壤
P06654,C2,Cr_mgkg,56.9,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;牛粪改良农田土壤
P06654,C2,Pb_mgkg,50.0,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;牛粪改良农田土壤
P06654,C2,Hg_mgkg,0.1800,mg/kg,Table 1,soil,agricultural,Shanghai,"表1μg/kg转mg/kg,原值180.0μg/kg;牛粪改良农田土壤"
P06654,C2,SDZ_ngg,2310,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值2.31mg/kg;牛粪改良农田土壤"
P06654,C2,SMZ_ngg,1610,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值1.61mg/kg;牛粪改良农田土壤"
P06654,C2,OTC_ngg,4020,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值4.02mg/kg;牛粪改良农田土壤"
P06654,P2,Cu_mgkg,50.3,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;鸡粪改良农田土壤
P06654,P2,Zn_mgkg,96.4,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;鸡粪改良农田土壤
P06654,P2,As_mgkg,28.2,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;鸡粪改良农田土壤
P06654,P2,Cr_mgkg,70.4,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;鸡粪改良农田土壤
P06654,P2,Pb_mgkg,45.7,mg/kg,Table 1,soil,agricultural,Shanghai,表1直接读取;鸡粪改良农田土壤
P06654,P2,Hg_mgkg,0.2513,mg/kg,Table 1,soil,agricultural,Shanghai,"表1μg/kg转mg/kg,原值251.3μg/kg;鸡粪改良农田土壤"
P06654,P2,SDZ_ngg,2450,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值2.45mg/kg;鸡粪改良农田土壤"
P06654,P2,SMZ_ngg,2210,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值2.21mg/kg;鸡粪改良农田土壤"
P06654,P2,OTC_ngg,3410,ng/g,Table 1,soil,agricultural,Shanghai,"表1mg/kg×1000转ng/g,原值3.41mg/kg;鸡粪改良农田土壤"
