paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P10259,S1,SumHCH_ngg,0.73,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑HCH direct read"
P10259,S1,SumDDT_ngg,1.48,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑DDT direct read"
P10259,S3,SumHCH_ngg,0.20,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑HCH direct read"
P10259,S3,SumDDT_ngg,2.76,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑DDT direct read"
P10259,S3-15cm,SumHCH_ngg,0.58,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 15cm depth, Table 2 ∑HCH direct read"
P10259,S3-15cm,SumDDT_ngg,4.43,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 15cm depth, Table 2 ∑DDT direct read"
P10259,S3-30cm,SumHCH_ngg,1.48,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 30cm depth, Table 2 ∑HCH direct read"
P10259,S3-30cm,SumDDT_ngg,1.56,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 30cm depth, Table 2 ∑DDT direct read"
P10259,S4,SumHCH_ngg,1.45,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑HCH direct read"
P10259,S4,SumDDT_ngg,6.07,ng/g,Table 2,sediment,other,East China Sea,"Surface sediment (0cm), Table 2 ∑DDT direct read"
P10259,S4-10cm,SumHCH_ngg,0.94,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 10cm depth, Table 2 ∑HCH direct read"
P10259,S4-10cm,SumDDT_ngg,2.19,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 10cm depth, Table 2 ∑DDT direct read"
P10259,S4-20cm,SumHCH_ngg,1.34,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 20cm depth, Table 2 ∑HCH direct read"
P10259,S4-20cm,SumDDT_ngg,2.72,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 20cm depth, Table 2 ∑DDT direct read"
P10259,S4-30cm,SumHCH_ngg,2.52,ng/g,Table 2,sediment,other,East China Sea,"Core sediment 30cm depth, Table 2 ∑HCH direct read"
