paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P09817,2013.08.21A,SumHCH_ngg,633,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, Sum_HCH=a+b+g+d-HCH; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.21A,SumDDT_ngg,3242,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.21A,SumPCB_ngg,129,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumPCB=PCB28+52+101+153+138+180; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.21_B,SumHCH_ngg,286,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, Sum_HCH=a+b+g+d-HCH; ",29.77,94.73
P09817,2013.08.21_B,SumDDT_ngg,1786,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; ",29.77,94.73
P09817,2013.08.21_B,SumPCB_ngg,97,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumPCB=PCB28+52+101+153+138+180; ",29.77,94.73
P09817,2013.08.26_A,SumHCH_ngg,457,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, Sum_HCH=a+b+g+d-HCH; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.26_A,SumDDT_ngg,2573,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.26_A,SumPCB_ngg,95,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumPCB=PCB28+52+101+153+138+180; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2013.08.26_B,SumHCH_ngg,301,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, Sum_HCH=a+b+g+d-HCH; PCB180=BDL",29.77,94.73
P09817,2013.08.26_B,SumDDT_ngg,2261,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; PCB180=BDL",29.77,94.73
P09817,2013.08.26_B,SumPCB_ngg,98,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, summer, SumPCB=PCB28+52+101+153+138+180; PCB180=BDL",29.77,94.73
P09817,2015.01.07_A,SumHCH_ngg,197,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, Sum_HCH=a+b+g+d-HCH; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2015.01.07_A,SumDDT_ngg,623,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2015.01.07_A,SumPCB_ngg,76,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumPCB=PCB28+52+101+153+138+180; g-HCH=BDL; d-HCH=BDL; PCB180=BDL",29.77,94.73
P09817,2015.01.07_B,SumHCH_ngg,448,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, Sum_HCH=a+b+g+d-HCH; d-HCH=BDL",29.77,94.73
P09817,2015.01.07_B,SumDDT_ngg,5320,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; d-HCH=BDL",29.77,94.73
P09817,2015.01.07_B,SumPCB_ngg,108,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumPCB=PCB28+52+101+153+138+180; d-HCH=BDL",29.77,94.73
P09817,2015.01.13_A,SumHCH_ngg,785,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, Sum_HCH=a+b+g+d-HCH; PCB180=BDL",29.77,94.73
P09817,2015.01.13_A,SumDDT_ngg,1745,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; PCB180=BDL",29.77,94.73
P09817,2015.01.13_A,SumPCB_ngg,198,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumPCB=PCB28+52+101+153+138+180; PCB180=BDL",29.77,94.73
P09817,2015.01.13_B,SumHCH_ngg,362,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, Sum_HCH=a+b+g+d-HCH; g-HCH=BDL; PCB28=BDL",29.77,94.73
P09817,2015.01.13_B,SumDDT_ngg,1535,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumDDT=o,p'-DDE+p,p'-DDE+o,p'-DDT+p,p'-DDT; g-HCH=BDL; PCB28=BDL",29.77,94.73
P09817,2015.01.13_B,SumPCB_ngg,65,ng/g,Table S8 Lulang,soil,other,Tibet,"Table S8 Part Lulang, winter, SumPCB=PCB28+52+101+153+138+180; g-HCH=BDL; PCB28=BDL",29.77,94.73
