paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P00595,AL-1,Sum_PAH_ngg,5210±89.6,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5 subsamples) of 16 EPA PAHs sum at acid leaching site AL-1"
P00595,AL-1,BaP_ngg,128±149,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) benzo(a)pyrene at acid leaching site AL-1"
P00595,AL-2,Sum_PAH_ngg,1950±1317,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=2) of 16 EPA PAHs sum at acid leaching site AL-2 soil"
P00595,AL-2,BaP_ngg,19.1±12.7,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=2) benzo(a)pyrene at acid leaching site AL-2 soil"
P00595,PR,Sum_PAH_ngg,268±128,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) of 16 EPA PAHs sum at printer roller dump site"
P00595,PR,BaP_ngg,10.4±7.7,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) benzo(a)pyrene at printer roller dump site"
P00595,DP,Sum_PAH_ngg,834±309,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) of 16 EPA PAHs sum at duck pond soil"
P00595,DP,BaP_ngg,20.8±28.8,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) benzo(a)pyrene at duck pond soil"
P00595,RF-1,Sum_PAH_ngg,457±91.5,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=7) of 16 EPA PAHs sum at rice field-1"
P00595,RF-1,BaP_ngg,ND,ng/g,Table 3,soil,e_waste,Guangdong,"Benzo(a)pyrene not detected in rice field-1 soil"
P00595,RF-2,Sum_PAH_ngg,171±34.6,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=2) of 16 EPA PAHs sum at rice field-2"
P00595,RF-2,BaP_ngg,ND,ng/g,Table 3,soil,e_waste,Guangdong,"Benzo(a)pyrene not detected in rice field-2 soil"
P00595,R-1,Sum_PAH_ngg,95.2±54.2,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=8) of 16 EPA PAHs sum at reservoir-1 control site soil"
P00595,R-1,BaP_ngg,ND,ng/g,Table 3,soil,e_waste,Guangdong,"Benzo(a)pyrene not detected in reservoir-1 control soil"
P00595,R-2,Sum_PAH_ngg,310±269,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=3) of 16 EPA PAHs sum at Shantou University reservoir-2 control soil"
P00595,R-2,BaP_ngg,1.2±2.1,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=3) benzo(a)pyrene at reservoir-2 control soil"
P00595,G,Sum_PAH_ngg,590±438,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=5) of 16 EPA PAHs sum at Shantou University garden soil"
P00595,G,BaP_ngg,ND,ng/g,Table 3,soil,e_waste,Guangdong,"Benzo(a)pyrene not detected in garden soil"
P00595,OB-1,Sum_PAH_ngg,18600,ng/g,Table 3,soil,e_waste,Guangdong,"16 EPA PAHs sum (n=1) in combusted residue/soil mix from open burn site-1"
P00595,OB-1,BaP_ngg,75.0,ng/g,Table 3,soil,e_waste,Guangdong,"Benzo(a)pyrene (n=1) in combusted residue/soil mix from open burn site-1"
P00595,OB-2,Sum_PAH_ngg,10800±3940,ng/g,Table 3,soil,e_waste,Guangdong,"Site mean (n=4) of 16 EPA PAHs sum in combusted residue/soil mix from open burn site-2"
