paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P01343,DX-1_O,SumDDT_ngg,0.841,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,49.54,123.51
P01343,DX-1_O,Endosulfan,0.031,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,49.54,123.51
P01343,DX-1_O,HCB_ngg,0.247,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,49.54,123.51
P01343,DX-2_O,SumDDT_ngg,0.662,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,52.95,122.96
P01343,DX-2_O,Endosulfan,0.028,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,52.95,122.96
P01343,DX-2_O,HCB_ngg,0.278,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,52.95,122.96
P01343,DX-3_O,SumDDT_ngg,1.41,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,51.84,123.61
P01343,DX-3_O,Endosulfan,0.081,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,51.84,123.61
P01343,DX-3_O,HCB_ngg,0.315,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,51.84,123.61
P01343,DX-4_O,SumDDT_ngg,1.716,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,52.3,122.99
P01343,DX-4_O,Endosulfan,0.04,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,52.3,122.99
P01343,DX-4_O,HCB_ngg,0.302,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,52.3,122.99
P01343,XX-1_O,SumDDT_ngg,3.214,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,46.63,128.52
P01343,XX-1_O,Endosulfan,0.047,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,46.63,128.52
P01343,XX-1_O,HCB_ngg,2.57,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,46.63,128.52
P01343,XX-2_O,SumDDT_ngg,2.889,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,46.63,128.47
P01343,XX-2_O,Endosulfan,0.045,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,46.63,128.47
P01343,XX-2_O,HCB_ngg,1.74,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,46.63,128.47
P01343,CB-1_O,SumDDT_ngg,1.098,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,42.26,127.89
P01343,CB-1_O,Endosulfan,0.007,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,42.26,127.89
P01343,CB-1_O,HCB_ngg,1.462,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon HCB direct read from Table S2 SI mmc1.docx,42.26,127.89
P01343,CB-2_O,SumDDT_ngg,2.419,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,42.14,128.13
P01343,CB-2_O,Endosulfan,0.024,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,42.14,128.13
P01343,CB-2_O,HCB_ngg,0.263,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon HCB direct read from Table S2 SI mmc1.docx,42.14,128.13
P01343,CB-3_O,SumDDT_ngg,11.074,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,42.08,128.07
P01343,CB-3_O,Endosulfan,0.025,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,42.08,128.07
P01343,CB-3_O,HCB_ngg,0.874,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon HCB direct read from Table S2 SI mmc1.docx,42.08,128.07
P01343,CB-4_O,SumDDT_ngg,8.35,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,42.06,128.07
P01343,CB-4_O,Endosulfan,0.075,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,42.06,128.07
P01343,CB-4_O,HCB_ngg,0.349,ng/g,Table S2 (O-horizon),soil,forest,Jilin,O-horizon HCB direct read from Table S2 SI mmc1.docx,42.06,128.07
P01343,ME_O,SumDDT_ngg,2.596,ng/g,Table S2 (O-horizon),soil,forest,Heilongjiang,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,45.39,127.68
P01343,ME_O,Endosulfan,0.078,ng/g,Table S2 (O-horizon),soil,forest,Heilongjiang,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,45.39,127.68
P01343,ME_O,HCB_ngg,0.662,ng/g,Table S2 (O-horizon),soil,forest,Heilongjiang,O-horizon HCB direct read from Table S2 SI mmc1.docx,45.39,127.68
P01343,HS-1_O,SumDDT_ngg,0.542,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,44.27,118.41
P01343,HS-1_O,Endosulfan,0.016,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,44.27,118.41
P01343,HS-1_O,HCB_ngg,0.108,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,44.27,118.41
P01343,HS-2_O,SumDDT_ngg,0.361,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,44.2,118.72
P01343,HS-2_O,Endosulfan,0.019,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,44.2,118.72
P01343,HS-2_O,HCB_ngg,0.196,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,44.2,118.72
P01343,HS-3_O,SumDDT_ngg,0.892,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,44.19,118.71
P01343,HS-3_O,Endosulfan,0.083,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,44.19,118.71
P01343,HS-3_O,HCB_ngg,0.2,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon HCB direct read from Table S2 SI mmc1.docx,44.19,118.71
P01343,SHB-1_O,SumDDT_ngg,5.172,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon 6 DDT isomers sum (op-DDT+pp-DDT+op-DDD+pp-DDD+op-DDE+pp-DDE) from Table S2 SI mmc1.docx,42.33,117.48
P01343,SHB-1_O,Endosulfan,0.02,ng/g,Table S2 (O-horizon),soil,forest,InnerMongolia,O-horizon alpha+beta endosulfan sum from Table S2 SI mmc1.docx,42.33,117.48
