paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P00075,SOIL1,SumPCB_ngg,4910,ng/g,Table 1,soil,e_waste,Guangdong,"PCB28+52+101+153+138+180求和,µg/g×1000→ng/g"
P00075,SOIL1,SumDDT_ngg,18,ng/g,Table 1,soil,e_waste,Guangdong,"4-4'-DDE+DDD+DDT求和(o,p'-异构体未检出),µg/g×1000→ng/g"
P00075,SOIL1,SumHCH_ngg,1.2,ng/g,Table 1,soil,e_waste,Guangdong,"α+β-HCH求和(γ-HCH未检出),µg/g×1000→ng/g"
P00075,SOIL1,SumPBDE_ngg,3650,ng/g,Table 1,soil,e_waste,Guangdong,"11种PBDE(BDE28~BDE209)求和,µg/g×1000→ng/g"
P00075,SOIL1,OCP_total,60,ng/g,Table 1,soil,e_waste,Guangdong,"ΣOCPs直接读取(含HCH/DDT/Endosulfan等),µg/g×1000→ng/g"
P00075,SOIL2,SumPCB_ngg,30,ng/g,Table 1,soil,e_waste,Guangdong,"PCB28+52+101求和(153/138/180未检出),µg/g×1000→ng/g"
P00075,SOIL2,SumHCH_ngg,1.8,ng/g,Table 1,soil,e_waste,Guangdong,"α+β-HCH求和(γ/δ未检出),µg/g×1000→ng/g"
P00075,SOIL2,SumPBDE_ngg,80,ng/g,Table 1,soil,e_waste,Guangdong,"11种PBDE求和,µg/g×1000→ng/g"
P00075,SOIL2,OCP_total,20,ng/g,Table 1,soil,e_waste,Guangdong,"ΣOCPs直接读取,µg/g×1000→ng/g"
P00075,SOIL3,SumPCB_ngg,75300,ng/g,Table 1,soil,e_waste,Guangdong,"PCB28+52+101+153+138+180求和(极高值:疏浚底泥),µg/g×1000→ng/g"
P00075,SOIL3,SumHCH_ngg,0.1,ng/g,Table 1,soil,e_waste,Guangdong,"β-HCH单体(α/γ/δ未检出),µg/g×1000→ng/g"
P00075,SOIL3,SumPBDE_ngg,4370,ng/g,Table 1,soil,e_waste,Guangdong,"11种PBDE求和,µg/g×1000→ng/g"
P00075,SOIL3,Endosulfan_ngg,167,ng/g,Table 1,soil,e_waste,Guangdong,"α+β-endosulfan求和,µg/g×1000→ng/g"
P00075,SOIL3,OCP_total,430,ng/g,Table 1,soil,e_waste,Guangdong,"ΣOCPs直接读取,µg/g×1000→ng/g"
P00075,SOIL4,SumPCB_ngg,40,ng/g,Table 1,soil,e_waste,Guangdong,"PCB28+153+138+180求和(52/101未检出),µg/g×1000→ng/g"
P00075,SOIL4,SumHCH_ngg,1.8,ng/g,Table 1,soil,e_waste,Guangdong,"α+β+δ-HCH求和(γ未检出),µg/g×1000→ng/g"
P00075,SOIL4,SumPBDE_ngg,160,ng/g,Table 1,soil,e_waste,Guangdong,"BDE209单体(其他PBDE未检出),µg/g×1000→ng/g"
P00075,SOIL4,OCP_total,3,ng/g,Table 1,soil,e_waste,Guangdong,"ΣOCPs直接读取(仅HCH检出),µg/g×1000→ng/g"
P00075,SED1,SumPCB_ngg,20100,ng/g,Table 1,sediment,e_waste,Guangdong,"PCB28+52+101+153+138+180求和,µg/g×1000→ng/g"
P00075,SED1,SumDDT_ngg,5,ng/g,Table 1,sediment,e_waste,Guangdong,"4-4'-DDE单体(DDD/DDT未检出),µg/g×1000→ng/g"
P00075,SED1,SumPBDE_ngg,39100,ng/g,Table 1,sediment,e_waste,Guangdong,"11种PBDE求和,µg/g×1000→ng/g"
P00075,SED1,Endosulfan_ngg,60,ng/g,Table 1,sediment,e_waste,Guangdong,"β-endosulfan单体(α未检出),µg/g×1000→ng/g"
P00075,SED1,OCP_total,970,ng/g,Table 1,sediment,e_waste,Guangdong,"ΣOCPs直接读取,µg/g×1000→ng/g"
P00075,SED2,SumPCB_ngg,1040,ng/g,Table 1,sediment,e_waste,Guangdong,"PCB28+52+101+153+138+180求和,µg/g×1000→ng/g"
P00075,SED2,SumDDT_ngg,0.8,ng/g,Table 1,sediment,e_waste,Guangdong,"4-4'-DDD单体(DDE/DDT未检出),µg/g×1000→ng/g"
P00075,SED2,SumHCH_ngg,1.5,ng/g,Table 1,sediment,e_waste,Guangdong,"α+β+δ-HCH求和(γ未检出),µg/g×1000→ng/g"
P00075,SED2,SumPBDE_ngg,18100,ng/g,Table 1,sediment,e_waste,Guangdong,"11种PBDE求和(BDE209为主),µg/g×1000→ng/g"
P00075,SED2,OCP_total,10,ng/g,Table 1,sediment,e_waste,Guangdong,"ΣOCPs直接读取,µg/g×1000→ng/g"
P00075,SED3,SumPCB_ngg,180,ng/g,Table 1,sediment,e_waste,Guangdong,"PCB28+52+101+153+138求和(180未检出),µg/g×1000→ng/g"
P00075,SED3,SumHCH_ngg,2,ng/g,Table 1,sediment,e_waste,Guangdong,"α+β-HCH求和(γ/δ未检出),µg/g×1000→ng/g"
P00075,SED3,SumPBDE_ngg,40,ng/g,Table 1,sediment,e_waste,Guangdong,"BDE209单体(其他PBDE未检出),µg/g×1000→ng/g"
P00075,SED3,OCP_total,70,ng/g,Table 1,sediment,e_waste,Guangdong,"ΣOCPs直接读取(PeCB+HCB+α-HCH),µg/g×1000→ng/g"
