paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P03237,C1-2.5m,Sum_PAH_ngg,5927300,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始5927.30 mg/kg×1000=ng/g; 钻孔C1深度2.5m"
P03237,C1-4.6m,Sum_PAH_ngg,1918340,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始1918.34 mg/kg×1000=ng/g; 钻孔C1深度4.6m"
P03237,C1-8.0m,Sum_PAH_ngg,1114460,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始1114.46 mg/kg×1000=ng/g; 钻孔C1深度8.0m"
P03237,C1-24.1m,Sum_PAH_ngg,1374570,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始1374.57 mg/kg×1000=ng/g; 钻孔C1深度24.1m"
P03237,C1-31.1m,Sum_PAH_ngg,1907370,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始1907.37 mg/kg×1000=ng/g; 钻孔C1深度31.1m"
P03237,C1-42.0m,Sum_PAH_ngg,65270,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始65.27 mg/kg×1000=ng/g; 钻孔C1深度42.0m"
P03237,C3-0.4m,Sum_PAH_ngg,638630,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始638.63 mg/kg×1000=ng/g; 钻孔C3深度0.4m"
P03237,C3-2.5m,Sum_PAH_ngg,243550,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始243.55 mg/kg×1000=ng/g; 钻孔C3深度2.5m"
P03237,C3-4.0m,Sum_PAH_ngg,6420,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始6.42 mg/kg×1000=ng/g; 钻孔C3深度4.0m"
P03237,C3-4.7m,Sum_PAH_ngg,847270,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始847.27 mg/kg×1000=ng/g; 钻孔C3深度4.7m"
P03237,C3-9.0m,Sum_PAH_ngg,8900,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始8.90 mg/kg×1000=ng/g; 钻孔C3深度9.0m"
P03237,C3-14.2m,Sum_PAH_ngg,500,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始0.50 mg/kg×1000=ng/g; 钻孔C3深度14.2m"
P03237,C3-30.0m,Sum_PAH_ngg,3710,ng/g,Table 3,soil,coking,Beijing,"Table3直接读Σ16PAHs; 原始3.71 mg/kg×1000=ng/g; 钻孔C3深度30.0m"
