paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02549,11-PS,Sum_PAH_ngg,2030,ng/g,Table 1,soil,urban,Liaoning,"SHD Shenhe District; public square; ∑PAHs=2.03 mg/kg direct read ×1000"
P02549,11-PS,BaP_ngg,250,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.25 mg/kg direct read ×1000"
P02549,20-RA,Sum_PAH_ngg,90,ng/g,Table 1,soil,urban,Liaoning,"SHD Shenhe District; residential area; ∑PAHs=0.09 mg/kg ×1000"
P02549,20-RA,BaP_ngg,0,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.00 mg/kg (below detection); ×1000"
P02549,21-P,Sum_PAH_ngg,2350,ng/g,Table 1,soil,urban,Liaoning,"SHD Shenhe District; park; ∑PAHs=2.35 mg/kg ×1000"
P02549,21-P,BaP_ngg,200,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.20 mg/kg ×1000"
P02549,23-RA,Sum_PAH_ngg,800,ng/g,Table 1,soil,urban,Liaoning,"SHD Shenhe District; residential area; ∑PAHs=0.80 mg/kg ×1000"
P02549,23-RA,BaP_ngg,60,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.06 mg/kg ×1000"
P02549,30-MR,Sum_PAH_ngg,2100,ng/g,Table 1,soil,urban,Liaoning,"SHD Shenhe District; main roadside; ∑PAHs=2.10 mg/kg ×1000"
P02549,30-MR,BaP_ngg,70,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.07 mg/kg ×1000"
P02549,7-P,Sum_PAH_ngg,520,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; park; ∑PAHs=0.52 mg/kg ×1000"
P02549,7-P,BaP_ngg,30,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.03 mg/kg ×1000"
P02549,8-MR,Sum_PAH_ngg,1980,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; main roadside; ∑PAHs=1.98 mg/kg ×1000"
P02549,8-MR,BaP_ngg,150,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.15 mg/kg ×1000"
P02549,10-MR,Sum_PAH_ngg,2030,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; main roadside; ∑PAHs=2.03 mg/kg ×1000"
P02549,10-MR,BaP_ngg,60,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.06 mg/kg ×1000"
P02549,19-P,Sum_PAH_ngg,240,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; park; ∑PAHs=0.24 mg/kg ×1000"
P02549,19-P,BaP_ngg,20,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.02 mg/kg ×1000"
P02549,22-MR,Sum_PAH_ngg,2010,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; main roadside; ∑PAHs=2.01 mg/kg ×1000"
P02549,22-MR,BaP_ngg,120,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.12 mg/kg ×1000"
P02549,27-MR,Sum_PAH_ngg,600,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; main roadside; ∑PAHs=0.60 mg/kg ×1000"
P02549,27-MR,BaP_ngg,30,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.03 mg/kg ×1000"
P02549,33-IR,Sum_PAH_ngg,8360,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; industrial region; ∑PAHs=8.36 mg/kg ×1000; row label merged 33-IR/35-PS but monomer sum verifies 8.36 belongs to single sample"
P02549,33-IR,BaP_ngg,1060,ng/g,Table 1,soil,urban,Liaoning,"BaP=1.06 mg/kg ×1000; row label merged with 35-PS but values consistent with single IR sample"
P02549,36-MR,Sum_PAH_ngg,640,ng/g,Table 1,soil,urban,Liaoning,"HPD Heping District; main roadside; ∑PAHs=0.64 mg/kg ×1000"
P02549,36-MR,BaP_ngg,30,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.03 mg/kg ×1000"
P02549,13-S,Sum_PAH_ngg,600,ng/g,Table 1,soil,urban,Liaoning,"DLD Dongling District; suburb; ∑PAHs=0.60 mg/kg ×1000"
P02549,13-S,BaP_ngg,80,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.08 mg/kg ×1000"
P02549,17-S,Sum_PAH_ngg,2240,ng/g,Table 1,soil,urban,Liaoning,"DLD Dongling District; suburb; ∑PAHs=2.24 mg/kg ×1000; BaP cell empty in table"
P02549,26-RA,Sum_PAH_ngg,710,ng/g,Table 1,soil,urban,Liaoning,"DLD Dongling District; residential area; ∑PAHs=0.71 mg/kg ×1000; table row has merged values from adjacent sample but monomer sum with second-set values=0.72≈0.71"
P02549,26-RA,BaP_ngg,30,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.03 mg/kg ×1000; extracted from second value in merged cell 0.14/0.03"
P02549,32-P,Sum_PAH_ngg,1400,ng/g,Table 1,soil,urban,Liaoning,"DLD Dongling District; park; ∑PAHs=1.40 mg/kg ×1000"
P02549,32-P,BaP_ngg,120,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.12 mg/kg ×1000"
P02549,34-P,Sum_PAH_ngg,620,ng/g,Table 1,soil,urban,Liaoning,"DLD Dongling District; park; ∑PAHs=0.62 mg/kg ×1000; BaP cell empty in table"
P02549,3-MR,Sum_PAH_ngg,140,ng/g,Table 1,soil,urban,Liaoning,"TXD Tiexi District; main roadside; ∑PAHs=0.14 mg/kg ×1000; BaP cell empty in table"
P02549,6-RA,Sum_PAH_ngg,4710,ng/g,Table 1,soil,urban,Liaoning,"district not specified in table fragment (possibly HGD or DDD); residential area; ∑PAHs=4.71 mg/kg ×1000"
P02549,6-RA,BaP_ngg,410,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.41 mg/kg ×1000"
P02549,25-MR,Sum_PAH_ngg,960,ng/g,Table 1,soil,urban,Liaoning,"district not specified in table fragment (possibly HGD or DDD); main roadside; ∑PAHs=0.96 mg/kg ×1000"
P02549,25-MR,BaP_ngg,20,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.02 mg/kg ×1000"
P02549,16-S,Sum_PAH_ngg,70,ng/g,Table 1,soil,urban,Liaoning,"HNND Hunnan New District; suburb; ∑PAHs=0.07 mg/kg ×1000; BaP cell empty in table"
P02549,18-S,Sum_PAH_ngg,330,ng/g,Table 1,soil,urban,Liaoning,"HNND Hunnan New District; suburb; ∑PAHs=0.33 mg/kg ×1000"
P02549,18-S,BaP_ngg,10,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.01 mg/kg ×1000"
P02549,24-S,Sum_PAH_ngg,400,ng/g,Table 1,soil,urban,Liaoning,"HNND Hunnan New District; suburb; ∑PAHs=0.40 mg/kg ×1000; row merged with 29-MR but monomer sum verifies 0.40 for 24-S"
P02549,24-S,BaP_ngg,30,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.03 mg/kg ×1000"
P02549,29-MR,Sum_PAH_ngg,1140,ng/g,Table 1,soil,urban,Liaoning,"HNND Hunnan New District; main roadside; ∑PAHs=1.14 mg/kg ×1000; data from continuation row of merged 24-S/29-MR entry; monomer sum verifies 1.14"
P02549,29-MR,BaP_ngg,110,ng/g,Table 1,soil,urban,Liaoning,"BaP=0.11 mg/kg ×1000"
