paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P00604,G-1(0-20cm),OTC,191.88,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC(oxytetracycline) G-1葡萄地0-20cm深 均值(n=2分析重复) μg/kg=ng/g"
P00604,G-1(20-40cm),OTC,82.65,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-1葡萄地20-40cm深 均值(n=2)"
P00604,G-1(40-60cm),OTC,17.15,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-1葡萄地40-60cm深 均值(n=2)"
P00604,G-1(60-80cm),OTC,14.57,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-1葡萄地60-80cm深 均值(n=2)"
P00604,G-2(0-20cm),OTC,23.34,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-2葡萄地0-20cm深 均值(n=2)"
P00604,G-2(20-40cm),OTC,11.72,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-2葡萄地20-40cm深 均值(n=2)"
P00604,G-2(40-60cm),OTC,6.61,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-2葡萄地40-60cm深 均值(n=2)"
P00604,G-2(60-80cm),OTC,7.40,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC G-2葡萄地60-80cm深 均值(n=2)"
P00604,PR(0-20cm),OTC,7.10,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC PR水稻地0-20cm深 均值(n=2)"
P00604,PR(60-80cm),OTC,6.61,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC PR水稻地60-80cm深 均值(n=2)"
P00604,SP(0-20cm),OTC,13.21,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC SP红薯地0-20cm深 均值(n=2)"
P00604,SP(20-40cm),OTC,6.05,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC SP红薯地20-40cm深 均值(n=2)"
P00604,SP(60-80cm),OTC,5.66,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 OTC SP红薯地60-80cm深 均值(n=2)"
P00604,G-1(0-20cm),CTC,704.55,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC(chlortetracycline) G-1葡萄地0-20cm深 均值(n=2) μg/kg=ng/g"
P00604,G-1(20-40cm),CTC,440.23,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC G-1葡萄地20-40cm深 均值(n=2)"
P00604,G-1(40-60cm),CTC,92.49,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC G-1葡萄地40-60cm深 均值(n=2)"
P00604,G-1(60-80cm),CTC,71.29,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC G-1葡萄地60-80cm深 均值(n=2)"
P00604,G-2(0-20cm),CTC,68.84,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC G-2葡萄地0-20cm深 均值(n=2)"
P00604,G-2(20-40cm),CTC,124.96,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC G-2葡萄地20-40cm深 均值(n=2)"
P00604,PR(0-20cm),CTC,45.78,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC PR水稻地0-20cm深 均值(n=2)"
P00604,SP(0-20cm),CTC,58.49,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 CTC SP红薯地0-20cm深 均值(n=2)"
P00604,G-1(0-20cm),ENRO,194.05,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR(enrofloxacin) G-1葡萄地0-20cm深 均值(n=2) μg/kg=ng/g"
P00604,G-1(20-40cm),ENRO,55.63,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR G-1葡萄地20-40cm深 均值(n=2)"
P00604,G-1(40-60cm),ENRO,13.44,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR G-1葡萄地40-60cm深 均值(n=2)"
P00604,G-1(60-80cm),ENRO,10.39,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR G-1葡萄地60-80cm深 均值(n=2)"
P00604,G-2(0-20cm),ENRO,19.33,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR G-2葡萄地0-20cm深 均值(n=2)"
P00604,G-2(20-40cm),ENRO,5.12,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR G-2葡萄地20-40cm深 均值(n=2)"
P00604,PR(0-20cm),ENRO,7.55,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR PR水稻地0-20cm深 均值(n=2)"
P00604,SP(0-20cm),ENRO,52.14,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR SP红薯地0-20cm深 均值(n=2)"
P00604,SP(20-40cm),ENRO,12.28,ng/g,Table 2,soil,agricultural,Fujian,"Table 2 ENR SP红薯地20-40cm深 均值(n=2)"
