paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P05268,S102,Sum_PAH_ngg,1572.4,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S102,BaP_ngg,70.3,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,S104,Sum_PAH_ngg,2499.6,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S104,BaP_ngg,54.2,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,S26,Sum_PAH_ngg,3820.3,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S26,BaP_ngg,108.2,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,S105,Sum_PAH_ngg,2149.0,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S105,BaP_ngg,49.2,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,S106,Sum_PAH_ngg,4390.2,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S106,BaP_ngg,118.7,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,G12,Sum_PAH_ngg,3023.9,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,G12,BaP_ngg,84.6,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
P05268,S101,Sum_PAH_ngg,3229.1,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; 16 PAHs total row direct read; average of 5 sub-samples per roadside; unit ug/kg=ng/g"
P05268,S101,BaP_ngg,99.8,ng/g,Table 1,soil,agricultural,Jilin,"roadside farmland soil; BaP monomer direct read; average of 5 sub-samples per roadside"
