paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P05639,1,Sum_PAH_ngg,0.18601,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,2,Sum_PAH_ngg,0.06800,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,3,Sum_PAH_ngg,0.12445,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,4,Sum_PAH_ngg,0.01873,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,5,Sum_PAH_ngg,0.12030,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,6,Sum_PAH_ngg,0.35144,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,7,Sum_PAH_ngg,0.44134,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,8,Sum_PAH_ngg,0.34758,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,9,Sum_PAH_ngg,0.15821,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,10,Sum_PAH_ngg,0.36064,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,11,Sum_PAH_ngg,0.35899,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,12,Sum_PAH_ngg,0.21456,ng/g,Table 2,soil,urban,Zhejiang,"直接读取∑PAHs行,pg/g÷1000=ng/g,16EPA-PAHs总和"
P05639,1,BaP_ngg,0.02000,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,2,BaP_ngg,0.00425,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,3,BaP_ngg,0.00728,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,4,BaP_ngg,0.00080,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,5,BaP_ngg,0.01397,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,6,BaP_ngg,0.04117,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,7,BaP_ngg,0.05265,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,8,BaP_ngg,0.00453,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,9,BaP_ngg,0.00725,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,10,BaP_ngg,0.00567,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,11,BaP_ngg,0.02830,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
P05639,12,BaP_ngg,0.00409,ng/g,Table 2,soil,urban,Zhejiang,"直接读取Bap行,pg/g÷1000=ng/g"
