paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P07060,MZGK,Sum_PAH_ngg,67.6,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,,
P07060,Rawu,Sum_PAH_ngg,28.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.371483,96.912417
P07060,Nyingchi,Sum_PAH_ngg,389.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.777333,93.99105
P07060,Bomi,Sum_PAH_ngg,25.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.858083,95.76945
P07060,Langxian,Sum_PAH_ngg,93.1,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.1658,93.578683
P07060,Ridang,Sum_PAH_ngg,31.9,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,28.831933,92.046233
P07060,GBJD,Sum_PAH_ngg,32.8,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.885367,93.2413
P07060,Qamdo,Sum_PAH_ngg,136.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,31.150233,97.143733
P07060,Lunang,Sum_PAH_ngg,33.5,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.765133,94.737433
P07060,Jiacha,Sum_PAH_ngg,16.3,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.020717,91.8715
P07060,Zogang,Sum_PAH_ngg,315.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.6792,97.833
P07060,Zatu,Sum_PAH_ngg,91.8,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,28.463717,98.461683
P07060,Guyu,Sum_PAH_ngg,190.0,ng/g,Table SI-6,soil,other,Tibet,15 EPA PAH monomer sum from Table SI-6,29.925483,99.067033
