paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P10639,D01,SumHCH_ngg,0.05,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取HCHs行(alpha+beta+gamma+delta求和值)
P10639,D01,SumDDT_ngg,0.07,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取DDTs行(p,p'-DDT+o,p'-DDT+p,p'-DDE+p,p'-DDD)
P10639,D01,Endosulfan_ngg,0.03,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; alpha-endosulfan(0.00)+beta-endosulfan(0.03)求和
P10639,D01,OCP_total,1.25,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取SOCPs行(23种OCP总和)
P10639,D02,SumHCH_ngg,0.00,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; 所有HCH异构体ND(检出限0.01-0.18 ng/g); HCHs行标ND,取0
P10639,D02,SumDDT_ngg,0.21,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取DDTs行
P10639,D02,Endosulfan_ngg,0.01,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; alpha-endosulfan(ND)+beta-endosulfan(0.01)求和
P10639,D02,OCP_total,2.46,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取SOCPs行
P10639,D03,SumHCH_ngg,0.03,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取HCHs行
P10639,D03,SumDDT_ngg,0.36,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取DDTs行
P10639,D03,Endosulfan_ngg,0.02,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; alpha-endosulfan(0.01)+beta-endosulfan(0.01)求和
P10639,D03,OCP_total,1.09,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取SOCPs行
P10639,D04,SumHCH_ngg,0.00,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; 所有HCH异构体ND; HCHs行标ND,取0
P10639,D04,SumDDT_ngg,0.01,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取DDTs行
P10639,D04,Endosulfan_ngg,0.00,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; alpha-endosulfan(ND)+beta-endosulfan(ND)均为ND
P10639,D04,OCP_total,0.03,ng/g,Table 1,soil,other,Guangxi,Dashiwei顶部; Table1直接读取SOCPs行(全表最低值)
P10639,D0,SumHCH_ngg,0.14,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取HCHs行
P10639,D0,SumDDT_ngg,0.05,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取DDTs行
P10639,D0,Endosulfan_ngg,0.01,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; alpha-endosulfan(0.01)+beta-endosulfan(ND)求和
P10639,D0,OCP_total,0.42,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取SOCPs行(底部最低值)
P10639,D1,SumHCH_ngg,0.22,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取HCHs行(底部最高HCHs)
P10639,D1,SumDDT_ngg,2.54,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取DDTs行
P10639,D1,Endosulfan_ngg,0.00,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; alpha-endosulfan(ND)+beta-endosulfan(ND)均为ND
P10639,D1,OCP_total,3.13,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取SOCPs行
P10639,D2,SumHCH_ngg,0.11,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取HCHs行
P10639,D2,SumDDT_ngg,3.61,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取DDTs行(全表最高DDTs)
P10639,D2,Endosulfan_ngg,0.04,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; alpha-endosulfan(0.01)+beta-endosulfan(0.03)求和
P10639,D2,OCP_total,5.13,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取SOCPs行(全表最高值)
P10639,D3,SumHCH_ngg,0.05,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取HCHs行
P10639,D3,SumDDT_ngg,0.14,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取DDTs行
P10639,D3,Endosulfan_ngg,0.07,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; alpha-endosulfan(0.01)+beta-endosulfan(0.06)求和
P10639,D3,OCP_total,1.08,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取SOCPs行
P10639,D4,SumHCH_ngg,0.02,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取HCHs行(底部最低HCHs)
P10639,D4,SumDDT_ngg,0.51,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取DDTs行
P10639,D4,Endosulfan_ngg,0.04,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; alpha-endosulfan(0.01)+beta-endosulfan(0.03)求和
P10639,D4,OCP_total,1.17,ng/g,Table 1,soil,other,Guangxi,Dashiwei底部; Table1直接读取SOCPs行
P10639,L0,SumHCH_ngg,0.00,ng/g,Table 2,soil,other,Guangxi,Datuo顶部; 所有HCH异构体ND; HCHs行标ND,取0
P10639,L0,SumDDT_ngg,0.03,ng/g,Table 2,soil,other,Guangxi,Datuo顶部; DDTs行直接读取(AA'剖面)
P10639,L0,Endosulfan_ngg,0.01,ng/g,Table 2,soil,other,Guangxi,Datuo顶部; alpha-endosulfan(ND)+beta-endosulfan(0.01)求和
P10639,L0,OCP_total,0.13,ng/g,Table 2+正文,soil,other,Guangxi,Datuo顶部; 正文L0=0.13 ng/g; 23单体求和0.13验证一致
P10639,L1,SumHCH_ngg,0.02,ng/g,Table 2,soil,other,Guangxi,Datuo AA'剖面; Table2直接读取HCHs行
P10639,L1,SumDDT_ngg,0.02,ng/g,Table 2,soil,other,Guangxi,Datuo AA'剖面; DDTs行直接读取
P10639,L1,Endosulfan_ngg,0.00,ng/g,Table 2,soil,other,Guangxi,Datuo AA'剖面; alpha-endosulfan(ND)+beta-endosulfan(ND)均为ND
