paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P00230,S1,SumHCH_ngg,6.26,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.51556,114.4671
P00230,S1,SumDDT_ngg,9.64,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.51556,114.4671
P00230,S2,SumHCH_ngg,3.67,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.5387,114.4564
P00230,S2,SumDDT_ngg,2.71,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.5387,114.4564
P00230,S3,SumHCH_ngg,5.35,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.57363,114.4537
P00230,S3,SumDDT_ngg,6.80,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.57363,114.4537
P00230,S4,SumHCH_ngg,121.14,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.59971,114.4695
P00230,S4,SumDDT_ngg,351.26,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.59971,114.4695
P00230,S5,SumHCH_ngg,4.91,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.63111,114.4671
P00230,S5,SumDDT_ngg,4.35,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.63111,114.4671
P00230,S6,SumHCH_ngg,0.19,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.69415,114.4014
P00230,S6,SumDDT_ngg,6.30,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.69415,114.4014
P00230,S7,SumHCH_ngg,2.97,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.7031,114.3846
P00230,S7,SumDDT_ngg,2.48,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.7031,114.3846
P00230,S8,SumHCH_ngg,3.88,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.72334,114.3498
P00230,S8,SumDDT_ngg,4.80,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.72334,114.3498
P00230,S9,SumHCH_ngg,79.78,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.73066,114.3287
P00230,S9,SumDDT_ngg,234.29,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.73066,114.3287
P00230,S10,SumHCH_ngg,7.20,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.71442,114.2956
P00230,S10,SumDDT_ngg,987.25,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.71442,114.2956
P00230,S11,SumHCH_ngg,0.86,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.67407,114.2869
P00230,S11,SumDDT_ngg,8.15,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.67407,114.2869
P00230,S12,SumHCH_ngg,9.43,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.65218,114.2066
P00230,S12,SumDDT_ngg,8.02,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.65218,114.2066
P00230,S13,SumHCH_ngg,135.28,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.64295,114.1825
P00230,S13,SumDDT_ngg,286.95,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.64295,114.1825
P00230,S14,SumHCH_ngg,9.80,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.50085,114.178
P00230,S14,SumDDT_ngg,13.52,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.50085,114.178
P00230,S15,SumHCH_ngg,6.96,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.47978,114.2481
P00230,S15,SumDDT_ngg,13.36,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.47978,114.2481
P00230,S16,SumHCH_ngg,3.48,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.45383,114.2595
P00230,S16,SumDDT_ngg,14.31,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.45383,114.2595
P00230,S17,SumHCH_ngg,1.13,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.45773,114.2974
P00230,S17,SumDDT_ngg,11.39,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.45773,114.2974
P00230,S18,SumHCH_ngg,3.96,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.42823,114.3002
P00230,S18,SumDDT_ngg,13.92,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.42823,114.3002
P00230,S19,SumHCH_ngg,3.74,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.37407,114.346
P00230,S19,SumDDT_ngg,11.24,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.37407,114.346
P00230,S20,SumHCH_ngg,4.91,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.45581,114.4641
P00230,S20,SumDDT_ngg,3.68,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.45581,114.4641
P00230,S21,SumHCH_ngg,7.58,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.45238,114.4646
P00230,S21,SumDDT_ngg,16.96,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.45238,114.4646
P00230,S22,SumHCH_ngg,1.74,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.44255,114.4514
P00230,S22,SumDDT_ngg,4.17,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.44255,114.4514
P00230,S23,SumHCH_ngg,4.42,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.41028,114.4308
P00230,S23,SumDDT_ngg,4.50,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.41028,114.4308
P00230,S24,SumHCH_ngg,5.62,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.41911,114.4601
P00230,S24,SumDDT_ngg,31.38,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.41911,114.4601
P00230,S25,SumHCH_ngg,10.77,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.42814,114.4752
P00230,S25,SumDDT_ngg,15.30,ng/g,Appendix Table 9,soil,agricultural,Hubei,"直接读取ΣDDTs=p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT",30.42814,114.4752
P00230,S26,SumHCH_ngg,5.74,ng/g,Appendix Table 9,soil,agricultural,Hubei,直接读取ΣHCHs=α+β+γ+δ-HCH,30.5387,114.4564
