paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P06532,Coking Plant (C),Sum_PAH_ngg,13141,ng/g,Section 3.4,soil,industrial,Beijing,"焦化厂草坪采样点 233个点中最高值"
P06532,Industrial Technical School,Sum_PAH_ngg,3252,ng/g,Section 3.4,soil,industrial,Beijing,"紧邻焦化厂的工业技工学校"
P06532,Hutong No.North2 West4 (B),Sum_PAH_ngg,11705,ng/g,Section 3.4,soil,urban,Beijing,"二环内胡同区 233个点中第二高值"
P06532,Hutong sample-2,Sum_PAH_ngg,3242,ng/g,Section 3.4,soil,urban,Beijing,"胡同区内另一样品"
P06532,Hutong sample-3,Sum_PAH_ngg,2946,ng/g,Section 3.4,soil,urban,Beijing,"胡同区内第三样品"
P06532,Univ >100yr Teaching zone (A),Sum_PAH_ngg,6988,ng/g,Section 3.4,soil,urban,Beijing,"百年以上大学教学区采样点"
P06532,Univ >100yr New dormitory,Sum_PAH_ngg,539,ng/g,Section 3.4,soil,urban,Beijing,"同一百年大学新建学生宿舍区"
P06532,Oldest Univ of China,Sum_PAH_ngg,3446,ng/g,Section 3.4,soil,urban,Beijing,"中国最古老大学之一校园"
P06532,50yr Humanities Univ,Sum_PAH_ngg,4092,ng/g,Section 3.4,soil,urban,Beijing,"五十年历史人文社科类大学校园"
P06532,>100yr Technical Univ,Sum_PAH_ngg,2720,ng/g,Section 3.4,soil,urban,Beijing,"百年以上理工大学校园"
P06532,100yr National Technical Univ,Sum_PAH_ngg,2717,ng/g,Section 3.4,soil,urban,Beijing,"百年国立理工大学北京校区"
P06532,55yr Technical Univ Modern,Sum_PAH_ngg,467,ng/g,Section 3.4,soil,urban,Beijing,"五十五年技术大学现代化校区"
P06532,60yr Professional School,Sum_PAH_ngg,731,ng/g,Section 3.4,soil,urban,Beijing,"六十年职业学校校园"
