paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P04719,SD01,SumPCB_ngg,4.07,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,SD02,SumPCB_ngg,35.23,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,SD03,SumPCB_ngg,14.69,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,SD04,SumPCB_ngg,27.05,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,BH01,SumPCB_ngg,16.46,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,BH03,SumPCB_ngg,4.01,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,BH04,SumPCB_ngg,3.11,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,JD11,SumPCB_ngg,2.18,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,JD12,SumPCB_ngg,2.01,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,JD13,SumPCB_ngg,92.59,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,JD14,SumPCB_ngg,54.28,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,JD15,SumPCB_ngg,9.68,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,WC02,SumPCB_ngg,1.60,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,SP01,SumPCB_ngg,2.77,ng/g,Table 3,sediment,industrial,Guangdong,"Table3 ∑PCBs row direct read"
P04719,SD01,SumDDT_ngg,46.29,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT; matches paper DDTs=46.28"
P04719,SD02,SumDDT_ngg,10.39,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,SD03,SumDDT_ngg,1.93,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,SD04,SumDDT_ngg,1.97,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,BH01,SumDDT_ngg,1.20,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,BH03,SumDDT_ngg,11.59,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,BH04,SumDDT_ngg,0.40,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,JD11,SumDDT_ngg,1.47,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,JD12,SumDDT_ngg,0.15,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,JD13,SumDDT_ngg,23.86,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,JD14,SumDDT_ngg,5.23,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,JD15,SumDDT_ngg,10.71,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,WC02,SumDDT_ngg,0.09,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,SP01,SumDDT_ngg,0.29,ng/g,Table 2,sediment,industrial,Guangdong,"Sum of p,p'-DDE+o,p'-DDT+p,p'-DDD+p,p'-DDT"
P04719,SD01,SumHCH_ngg,0.03,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+beta+gamma+delta HCH summed (beta=N.D.); all at trace levels"
P04719,SD02,SumHCH_ngg,0.02,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+beta+gamma+delta HCH summed (beta+delta=N.D.)"
P04719,SD04,SumHCH_ngg,0.09,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+beta+gamma+delta HCH summed (beta=N.D.)"
P04719,BH01,SumHCH_ngg,0.01,ng/g,Table 2,sediment,industrial,Guangdong,"only gamma-HCH detected; alpha+beta+delta=N.D."
P04719,BH03,SumHCH_ngg,0.02,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+gamma detected; beta+delta=N.D."
P04719,BH04,SumHCH_ngg,0.01,ng/g,Table 2,sediment,industrial,Guangdong,"only gamma-HCH detected; alpha+beta+delta=N.D."
P04719,JD13,SumHCH_ngg,0.16,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+beta+gamma+delta HCH summed (beta=N.D.)"
P04719,JD14,SumHCH_ngg,1.84,ng/g,Table 2,sediment,industrial,Guangdong,"alpha+beta+gamma+delta HCH summed (beta=N.D.); gamma-HCH=1.70 dominant"
