paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P02522,1,SumPCB_ngg,0.1797,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,2,SumPCB_ngg,0.4226,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,3,SumPCB_ngg,0.1087,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,4,SumPCB_ngg,0.2251,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,5,SumPCB_ngg,0.1664,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,6,SumPCB_ngg,0.8847,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,7,SumPCB_ngg,2.1527,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,8,SumPCB_ngg,0.3491,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,9,SumPCB_ngg,1.7789,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,10,SumPCB_ngg,0.4558,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,11,SumPCB_ngg,0.7594,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,12,SumPCB_ngg,1.6299,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,13,SumPCB_ngg,1.3519,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,14,SumPCB_ngg,2.0676,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,15,SumPCB_ngg,1.8985,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,16,SumPCB_ngg,0.349,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,17,SumPCB_ngg,0.2505,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,18,SumPCB_ngg,0.551,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,19,SumPCB_ngg,0.1342,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,20,SumPCB_ngg,0.118,ng/g,Table 1,soil,other,Shandong,12 dl-PCB congeners summed (77+81+105+114+118+123+126+156+157+167+169+189); ng/kg÷1000=ng/g
P02522,2-2,SumPCB_ngg,0.2587,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,2-3,SumPCB_ngg,0.1282,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,4-2,SumPCB_ngg,0.1428,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,4-3,SumPCB_ngg,0.1575,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,7-2,SumPCB_ngg,1.1871,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,7-3,SumPCB_ngg,0.8174,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,9-2,SumPCB_ngg,1.067,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,9-3,SumPCB_ngg,0.7548,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,16-2,SumPCB_ngg,0.249,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,16-3,SumPCB_ngg,0.304,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,17-2,SumPCB_ngg,0.3185,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,17-3,SumPCB_ngg,0.2602,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
P02522,19-2,SumPCB_ngg,0.2289,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 20-40cm; ng/kg÷1000=ng/g
P02522,19-3,SumPCB_ngg,0.2892,ng/g,Table 2,soil,other,Shandong,12 dl-PCB congeners summed; depth 40-60cm; ng/kg÷1000=ng/g
