paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P02403,1,Sum_PAH_ngg,938.5,ng/g,Table 1,soil,e_waste,Zhejiang,16 EPA PAH monomers summed,28.38,121.28
P02403,1,BaP_ngg,24.6,ng/g,Table 1,soil,e_waste,Zhejiang,BaP monomer direct read,28.38,121.28
P02403,1,SumPCB_ngg,55.46,ng/g,Table 1,soil,e_waste,Zhejiang,6 indicator PCBs summed (28+52+101+138+153+180),28.38,121.28
P02403,1,SumHCH_ngg,49.1,ng/g,Table 1,soil,e_waste,Zhejiang,alpha+gamma+delta HCH summed,28.38,121.28
P02403,1,SumDDT_ngg,31.74,ng/g,Table 1,soil,e_waste,Zhejiang,DDT+DDE+DDD all isomers (op+pp) summed,28.38,121.28
P02403,2,Sum_PAH_ngg,854.92,ng/g,Table 1,soil,e_waste,Zhejiang,16 EPA PAH monomers summed,28.38,121.28
P02403,2,BaP_ngg,32.4,ng/g,Table 1,soil,e_waste,Zhejiang,BaP monomer direct read,28.38,121.28
P02403,2,SumPCB_ngg,1.29,ng/g,Table 1,soil,e_waste,Zhejiang,6 indicator PCBs summed (28+52+101+138+153+180),28.38,121.28
P02403,2,SumHCH_ngg,44.8,ng/g,Table 1,soil,e_waste,Zhejiang,alpha+gamma+delta HCH summed,28.38,121.28
P02403,2,SumDDT_ngg,30.61,ng/g,Table 1,soil,e_waste,Zhejiang,DDT+DDE+DDD all isomers (op+pp) summed,28.38,121.28
P02403,3,Sum_PAH_ngg,733.48,ng/g,Table 1,soil,e_waste,Zhejiang,16 EPA PAH monomers summed,28.38,121.28
P02403,3,BaP_ngg,30.3,ng/g,Table 1,soil,e_waste,Zhejiang,BaP monomer direct read,28.38,121.28
P02403,3,SumPCB_ngg,0.57,ng/g,Table 1,soil,e_waste,Zhejiang,6 indicator PCBs summed (28+52+101+138+153+180),28.38,121.28
P02403,3,SumHCH_ngg,33.9,ng/g,Table 1,soil,e_waste,Zhejiang,alpha+gamma+delta HCH summed,28.38,121.28
P02403,3,SumDDT_ngg,34.58,ng/g,Table 1,soil,e_waste,Zhejiang,DDT+DDE+DDD all isomers (op+pp) summed,28.38,121.28
P02403,4-1,Sum_PAH_ngg,783.81,ng/g,Table 1,soil,e_waste,Zhejiang,16 EPA PAH monomers summed,28.38,121.28
P02403,4-1,BaP_ngg,14.9,ng/g,Table 1,soil,e_waste,Zhejiang,BaP monomer direct read,28.38,121.28
P02403,4-1,SumPCB_ngg,0.67,ng/g,Table 1,soil,e_waste,Zhejiang,6 indicator PCBs summed (28+52+101+138+153+180),28.38,121.28
P02403,4-1,SumHCH_ngg,42.74,ng/g,Table 1,soil,e_waste,Zhejiang,alpha+gamma+delta HCH summed,28.38,121.28
P02403,4-1,SumDDT_ngg,81.57,ng/g,Table 1,soil,e_waste,Zhejiang,DDT+DDE+DDD all isomers (op+pp) summed,28.38,121.28
P02403,4-2,Sum_PAH_ngg,804.39,ng/g,Table 1,soil,e_waste,Zhejiang,16 EPA PAH monomers summed,28.38,121.28
