paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P05239,U1,Sum_PAH_ngg,716,ng/g,Table 2,soil,urban,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文0.716 μg/g-dw×1000"
P05239,U2,Sum_PAH_ngg,10500,ng/g,Table 2,soil,urban,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文10.5 μg/g-dw×1000"
P05239,U3,Sum_PAH_ngg,5410,ng/g,Table 2,soil,urban,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文5.41 μg/g-dw×1000"
P05239,S1,Sum_PAH_ngg,964,ng/g,Table 2,soil,other,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文0.964 μg/g-dw×1000, suburban roadside"
P05239,S2,Sum_PAH_ngg,613,ng/g,Table 2,soil,other,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文0.613 μg/g-dw×1000, suburban roadside"
P05239,S3,Sum_PAH_ngg,16900,ng/g,Table 2,soil,other,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文16.9 μg/g-dw×1000, Cheting Highway NO.320"
P05239,S4,Sum_PAH_ngg,208,ng/g,Table 2,soil,other,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文0.208 μg/g-dw×1000, suburban roadside"
P05239,I1,Sum_PAH_ngg,34600,ng/g,Table 2,soil,petrochemical,Shanghai,"∑PAHs直接读(19 PAHs含16 EPA+BeP+Pery+methylnaphthalene), 原文34.6 μg/g-dw×1000, Jinshan Petrochemical Corporation"
P05239,C1,Sum_PAH_ngg,29700,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路4.3m), 原文29.7 μg/g-dw×1000"
P05239,C2,Sum_PAH_ngg,15100,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路5m), 原文15.1 μg/g-dw×1000"
P05239,C3,Sum_PAH_ngg,6000,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路3m), 原文6.00 μg/g-dw×1000"
P05239,C4,Sum_PAH_ngg,3060,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路6.5m), 原文3.06 μg/g-dw×1000"
P05239,C5,Sum_PAH_ngg,2630,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路9m), 原文2.63 μg/g-dw×1000"
P05239,C6,Sum_PAH_ngg,3160,ng/g,Table 3,soil,other,Shanghai,"∑PAHs直接读(Cheting Highway距路26m), 原文3.16 μg/g-dw×1000"
