paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes
P10955,S1,Sum_PAH_ngg,348.00,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S1,BaP_ngg,16.98,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S2,Sum_PAH_ngg,377.64,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S2,BaP_ngg,28.58,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S3,Sum_PAH_ngg,366.96,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S3,BaP_ngg,18.74,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S4,Sum_PAH_ngg,392.59,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S4,BaP_ngg,36.14,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S5,Sum_PAH_ngg,499.76,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S5,BaP_ngg,39.46,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S6,Sum_PAH_ngg,282.71,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S6,BaP_ngg,9.87,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S7,Sum_PAH_ngg,282.52,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S7,BaP_ngg,2.51,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S8,Sum_PAH_ngg,287.55,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S8,BaP_ngg,2.22,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S9,Sum_PAH_ngg,552.73,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S9,BaP_ngg,45.22,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S10,Sum_PAH_ngg,584.07,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S10,BaP_ngg,50.37,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S11,Sum_PAH_ngg,699.46,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S11,BaP_ngg,65.37,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S12,Sum_PAH_ngg,932.81,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S12,BaP_ngg,78.59,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S13,Sum_PAH_ngg,562.52,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S13,BaP_ngg,52.90,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S14,Sum_PAH_ngg,621.65,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S14,BaP_ngg,54.51,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S15,Sum_PAH_ngg,661.38,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S15,BaP_ngg,63.39,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S16,Sum_PAH_ngg,418.69,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S16,BaP_ngg,50.37,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S17,Sum_PAH_ngg,423.08,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S17,BaP_ngg,50.21,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S18,Sum_PAH_ngg,432.50,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S18,BaP_ngg,45.22,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S19,Sum_PAH_ngg,528.00,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S19,BaP_ngg,47.60,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S20,Sum_PAH_ngg,344.23,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S20,BaP_ngg,65.37,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S21,Sum_PAH_ngg,313.04,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S21,BaP_ngg,44.24,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S22,Sum_PAH_ngg,376.26,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S22,BaP_ngg,78.59,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S23,Sum_PAH_ngg,1056.91,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S23,BaP_ngg,178.59,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S24,Sum_PAH_ngg,442.83,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S25,Sum_PAH_ngg,504.49,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S25,BaP_ngg,47.75,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S26,Sum_PAH_ngg,458.93,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S27,Sum_PAH_ngg,507.15,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S27,BaP_ngg,8.20,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S28,Sum_PAH_ngg,672.67,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S28,BaP_ngg,4.16,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S29,Sum_PAH_ngg,631.96,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S29,BaP_ngg,8.55,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S30,Sum_PAH_ngg,747.77,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S30,BaP_ngg,23.70,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S31,Sum_PAH_ngg,298.36,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S31,BaP_ngg,19.94,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S32,Sum_PAH_ngg,344.87,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S32,BaP_ngg,18.2,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S33,Sum_PAH_ngg,1797.90,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S33,BaP_ngg,82.47,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S34,Sum_PAH_ngg,1719.52,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S34,BaP_ngg,95.99,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S35,Sum_PAH_ngg,1589.47,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S35,BaP_ngg,65.91,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S36,Sum_PAH_ngg,341.50,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S36,BaP_ngg,5.85,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S37,Sum_PAH_ngg,342.52,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S37,BaP_ngg,26.13,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S38,Sum_PAH_ngg,297.01,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S39,Sum_PAH_ngg,305.68,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S39,BaP_ngg,20.12,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S40,Sum_PAH_ngg,298.92,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S41,Sum_PAH_ngg,357.38,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S41,BaP_ngg,25.57,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S42,Sum_PAH_ngg,309.33,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S42,BaP_ngg,4.16,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S43,Sum_PAH_ngg,308.25,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S43,BaP_ngg,23.76,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S44,Sum_PAH_ngg,300.83,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S44,BaP_ngg,4.05,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S45,Sum_PAH_ngg,359.98,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S45,BaP_ngg,20.62,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S46,Sum_PAH_ngg,277.57,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S46,BaP_ngg,2.49,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
P10955,S47,Sum_PAH_ngg,258.67,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:Σ16 PAHs直接读取(ng/g dw)
P10955,S47,BaP_ngg,4.88,ng/g,Table S2,soil,coal_mine,Anhui,SI Table S2:BaP直接读取(ng/g dw)
