镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing
0.3996333638863428,27.9525664527956,14.234188817598534,67.95783684692942,169.5167277726856,56.26810265811183,109.3808432630614,0.02293,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0534026465028355,15.778119092627598,45.62381852551985,17.525047258979203,62.57396030245747,25.551512287334596,50.10727788279773,0.21244,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0474095796676441,21.728494623655912,18.405180840664716,27.67253176930597,78.71871945259042,39.98631476050831,71.1080156402737,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.726442307692308,91.79110576923075,12.041346153846154,69.67067307692308,587.1569711538463,34.13461538461539,76.57307692307693,0.09383,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6285296981499515,48.28164556962026,0.8198636806231748,56.720545277507306,498.75827653359306,58.8510223953262,78.03748782862706,0.30639,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3911819887429643,56.35530018761727,20.429174484052535,51.83489681050657,205.08044090056288,46.265478424015015,98.30393996247656,0.3501,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0803996194100858,45.10204567078972,13.14081826831589,45.82778306374882,265.7138439581351,39.31969552806851,73.98097050428164,0.50828,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8623188405797104,41.119565217391305,10.360386473429951,48.15652173913044,323.0036231884058,42.73333333333334,99.268115942029,0.19277,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2351219512195122,26.641707317073173,19.444878048780488,37.514634146341464,115.75975609756098,48.60780487804879,89.4439024390244,0.02094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4325897187196896,20.255819592628516,12.391367604267703,24.607177497575172,73.30334626576139,30.69107662463628,54.68331716779826,0.01495,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2021725130548897,17.85,7.31,54.61,71.1,41.91,66.47,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,15.27,8.16,47.22,144.47,26.99,69.24,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,47.87,9.03,23.6,119.94,41.76,49.1,0.1181269759043273,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,38.27,6.45,45.45,53.2,31.48,42.69,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,20.58,7.79,41.58,21.16,44.77,44.54,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,13.62,6.67,56.57,101.11,43.93,53.65,0.0973531308068379,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,37.83,11.34,74.2,259.33,31.27,44.5,0.3839569735971037,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,39.91,13.58,61.2,278.11,25.76,42.15,0.3839569735971037,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,35.02,17.69,60.67,209.79,32.38,46.18,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,16.21,9.12,27.78,218.06,34.12,50.38,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,17.61,14.57,33.64,178.27,38.65,23.06,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,45.87,9.1,25.89,115.06,27.84,17.13,0.1181269759043273,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,99.82,13.93,56.41,175.11,30.26,30.04,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,40.37,10.96,23.53,59.79,28.85,44.8,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,8.58,10.95,43.74,46.42,32.2,55.29,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,12.65,11.02,81.97,60.57,53.6,68.76,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,77.88,9.56,57.42,210.82,67.66,48.65,1.3389647326971124,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,40.17,6.98,37.93,164.17,49.65,16.6,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,46.26,12.29,56.42,151.62,30.08,41.82,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,32.64,19.09,90.09,242.38,41.02,46.57,0.3291522122011083,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,7.36,16.76,51.37,73.84,30.18,48.52,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,187.86,26.94,46.38,238.77,28.69,33.62,1.7237080043646116,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,78.32,22.51,108.24,170.47,42.78,63.31,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,98.28,24.63,66.24,110.05,21.45,45.17,0.159527001656715,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,40.72,18.35,25.11,212.74,34.71,66.49,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,43.35,20.81,29.49,164.38,45.11,66.26,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,182.7,27.98,60.48,217.38,50.14,69.71,1.2758898183335992,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,36.38,10.33,66.46,159.18,29.8,15.59,0.2134442921496923,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,16.04,14.25,49.71,209.56,33.82,46.04,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,34.29,13.19,36.6,212.32,47.24,45.13,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,37.99,16.16,52.79,247.89,43.25,39.55,0.3291522122011083,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,30.81,13.29,47.79,254.53,26.58,51.47,0.3839569735971037,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,29.01,11.19,75.63,203.0,33.87,53.74,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,24.08,14.87,33.86,174.31,49.2,61.72,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,41.84,12.11,27.61,239.67,45.3,74.23,0.3291522122011083,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,36.36,9.03,26.94,147.55,26.43,45.78,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,45.47,18.72,33.7,215.02,25.65,36.23,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0016011198720944,85.42,11.29,49.94,163.77,32.46,32.69,0.2273592202652893,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,64.1,30.71,48.58,92.0,37.83,54.11,0.1371373188824642,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,36.03,27.32,53.76,55.12,42.04,54.4,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,45.99,14.24,51.25,140.72,45.53,72.64,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,24.4,9.92,56.38,249.29,55.51,152.65,0.3291522122011083,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,17.35,8.17,44.56,203.94,40.46,138.5,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,25.42,8.91,26.5,165.82,28.56,105.72,0.2240976726936694,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,95.03,16.28,28.27,61.61,27.7,36.12,0.1371373188824642,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,70.36,11.66,23.13,121.44,24.17,30.21,0.1181269759043273,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,76.64,9.73,50.51,220.43,41.83,44.02,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.072493390092371,83.39,6.89,60.61,178.84,40.24,41.26,0.2593961394174545,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1737014592584061,60.7,12.53,36.13,124.83,20.62,25.47,0.1181269759043273,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,36.97,11.19,44.34,85.32,38.88,43.97,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,121.8,28.49,65.28,176.8,66.55,53.79,1.3542913191229604,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.121334376811214,151.52,26.8,114.61,252.84,64.4,43.56,1.330772302324135,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.154303297476625,228.86,30.46,94.4,225.18,51.89,56.52,1.982813652615545,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,10.92,10.64,40.4,129.66,58.12,62.46,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,85.84,22.96,31.13,96.44,49.52,61.79,0.1371373188824642,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,90.66,29.85,47.26,115.24,43.15,27.32,0.159527001656715,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8336863962572292,93.37,14.78,32.33,106.02,30.58,35.73,0.159527001656715,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,19.16,9.76,25.72,61.66,31.73,62.22,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2006129419443966,15.5,10.39,27.04,51.7,30.98,59.31,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,58.49,20.05,46.95,140.09,29.38,59.24,0.2061681434932189,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2021725130548897,12.55,11.28,30.25,90.3,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,9.93,14.12,30.2,68.79,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,17.72,9.18,27.5,96.8,31.458758741142567,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,16.63,8.83,26.6,66.15,31.458758741142567,71.89320076015086,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,12.3,7.67,20.26,84.56,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,18.33,13.0,28.56,70.9,31.58596080419907,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,13.57,7.92,17.76,99.96,30.261035003274408,60.76159670039185,0.0973531308068379,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,18.53,12.4,24.02,88.79,30.80397597016195,63.68425900356482,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,12.0,6.5,15.23,76.5,30.261035003274408,60.5727392581613,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,16.7,11.31,22.26,61.37,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,19.23,15.23,30.0,49.2,31.7107909048784,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,16.09,13.17,31.23,60.76,31.7107909048784,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,21.64,11.66,37.06,58.54,32.34478784403281,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,18.48,9.5,43.14,71.48,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,16.22,15.9,28.0,63.11,31.458758741142567,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,19.04,13.94,38.23,77.11,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.78,12.77,30.11,65.88,31.7107909048784,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,23.41,12.38,29.98,77.76,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,14.88,13.02,20.11,72.04,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.38,9.11,31.23,78.9,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,12.94,9.24,28.2,57.89,31.58596080419907,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,15.42,13.17,23.18,64.86,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,15.21,8.87,32.46,73.81,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,15.66,9.5,28.19,57.3,31.58596080419907,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,17.47,9.56,24.91,73.68,30.80397597016195,63.68425900356482,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,19.19,13.94,39.51,63.9,32.34478784403281,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,18.66,10.26,39.2,80.67,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,16.59,12.38,23.0,69.25,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,18.18,9.02,32.26,89.99,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,12.5,9.11,21.49,79.08,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,17.59,17.81,23.52,64.23,30.87676713815755,64.45124148672396,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,21.14,17.05,34.57,72.05,31.981695059327514,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,18.23,14.22,25.23,71.23,30.909033373941945,63.68425900356482,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,16.28,15.99,40.39,69.46,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,19.08,16.67,27.96,77.16,31.458758741142567,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,23.75,13.13,38.72,63.43,32.34478784403281,73.70862209797177,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,20.09,17.67,34.28,79.58,31.981695059327514,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,21.75,15.07,45.34,81.62,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,15.29,13.79,20.4,90.78,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,20.27,11.24,49.1,80.4,33.32464994954105,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,17.4,12.79,38.1,77.83,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,17.86,9.24,23.67,54.29,30.80397597016195,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,17.33,14.22,33.54,82.94,31.7873894457083,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.02,9.19,31.42,78.81,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.6,10.65,39.3,81.24,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,8.93,12.52,38.72,72.68,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,11.85,9.81,37.34,68.62,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,7.71,12.6,41.52,73.7,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,10.47,10.39,40.98,84.75,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,9.95,9.92,43.15,77.93,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,15.94,9.24,34.49,77.95,31.981695059327514,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,24.77,8.23,29.97,80.7,31.7107909048784,74.24836735052709,0.0948863380480038,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,22.7,8.87,38.19,73.91,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,9.95,11.01,41.86,71.54,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,11.69,9.56,26.65,67.46,31.458758741142567,71.89320076015086,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,14.89,9.04,32.53,82.38,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,14.14,10.26,41.74,97.44,32.34478784403281,74.24836735052709,0.0973531308068379,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.68,8.58,50.15,89.47,33.32464994954105,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,14.53,9.02,32.26,71.59,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.93,10.64,53.44,75.12,34.076694275124474,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.81,9.53,38.8,74.4,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,11.77,10.8,48.18,89.64,33.32464994954105,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.66,8.69,30.09,72.94,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.82,9.52,34.49,67.49,31.981695059327514,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,22.29,6.31,43.55,87.77,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.8,10.2,42.75,76.81,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.27,10.53,32.95,74.37,31.7107909048784,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.3,9.25,43.26,57.84,32.34478784403281,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,13.0,8.73,40.61,80.52,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,14.94,8.17,40.29,87.13,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,18.24,9.78,42.16,87.52,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,10.29,6.92,25.34,77.35,30.909033373941945,63.68425900356482,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,19.2,8.68,55.8,75.16,34.076694275124474,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,10.15,9.62,34.14,73.14,31.981695059327514,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,12.81,9.78,20.65,85.92,30.53436214546834,63.47995367028945,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,9.8,10.36,31.19,52.22,31.7107909048784,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,15.49,10.66,41.74,89.52,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2006129419443966,10.39,11.47,23.95,79.99,30.80397597016195,63.68425900356482,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,17.59,12.62,33.87,65.47,31.981695059327514,73.70862209797177,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.2021725130548897,12.83,8.76,38.5,84.05,32.34478784403281,74.24836735052709,0.0936973516035175,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
